11,Kmeans,1.4119150638580322
11,Kmeans,1.4978697299957275
11,Kmeans,1.3373148441314697
11,Kmeans,1.360980749130249
11,Kmeans,1.4127159118652344
11,Kmeans,1.289795160293579
11,Kmeans,1.3852825164794922
11,Kmeans,1.326270580291748
11,Kmeans,1.2709741592407227
11,Kmeans,1.31300687789917
11,Kmeans,1.5670785903930664
11,Kmeans,1.3968160152435303
11,Kmeans,1.4060349464416504
11,Kmeans,1.3456945419311523
11,Kmeans,1.3507134914398193
11,Kmeans,1.3649673461914062
11,Kmeans,1.2976124286651611
11,Kmeans,1.3384478092193604
11,Kmeans,1.312387466430664
11,Kmeans,1.2610418796539307
11,Kmeans,1.279240369796753
11,Kmeans,1.4354431629180908
11,Kmeans,1.471158504486084
11,Kmeans,1.5054118633270264
11,Kmeans,1.387542486190796
11,Kmeans,1.3295044898986816
11,Kmeans,1.3651442527770996
11,Kmeans,1.356262445449829
11,Kmeans,1.3520548343658447
11,Kmeans,1.3248090744018555
11,Kmeans,1.319706916809082
11,Kmeans,1.3104851245880127
11,Kmeans,1.431706190109253
11,Kmeans,1.465832233428955
11,Kmeans,1.4671802520751953
11,Kmeans,1.3677642345428467
11,Kmeans,1.3547205924987793
11,Kmeans,1.446596622467041
11,Kmeans,1.3509161472320557
11,Kmeans,1.3071794509887695
11,Kmeans,1.248192310333252
11,Kmeans,1.254514455795288
11,Kmeans,1.3479082584381104
11,Kmeans,1.5136711597442627
11,Kmeans,1.3921020030975342
11,Kmeans,1.5595269203186035
11,Kmeans,1.3864092826843262
11,Kmeans,1.3206632137298584
11,Kmeans,1.3985404968261719
11,Kmeans,1.3251030445098877
11,Kmeans,1.3266685009002686
11,Kmeans,1.3174619674682617
11,Kmeans,1.2982547283172607
11,Kmeans,1.3400962352752686
11,Kmeans,1.4867663383483887
11,Kmeans,1.5252659320831299
11,Kmeans,1.4842469692230225
11,Kmeans,1.3722164630889893
11,Kmeans,1.3653302192687988
11,Kmeans,1.3933322429656982
11,Kmeans,1.3537395000457764
11,Kmeans,1.3263418674468994
11,Kmeans,1.304685354232788
11,Kmeans,1.277432918548584
11,Kmeans,1.3107407093048096
11,Kmeans,1.470815658569336
11,Kmeans,1.4513933658599854
11,Kmeans,1.501598596572876
11,Kmeans,1.3277168273925781
11,Kmeans,1.3062613010406494
11,Kmeans,1.4188518524169922
11,Kmeans,1.3156836032867432
11,Kmeans,1.3286092281341553
11,Kmeans,1.2950897216796875
11,Kmeans,1.2889819145202637
11,Kmeans,1.2743635177612305
11,Kmeans,1.4881258010864258
11,Kmeans,1.3972349166870117
11,Kmeans,1.4760406017303467
11,Kmeans,1.3798117637634277
11,Kmeans,1.3365285396575928
11,Kmeans,1.369326114654541
11,Kmeans,1.3216757774353027
11,Kmeans,1.3745741844177246
11,Kmeans,1.2952830791473389
11,Kmeans,1.2711172103881836
11,Kmeans,1.320427656173706
