,Ano,Mes,Dia,Antena,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas
245,2019,03,02,4056,17.94,-91.74,36.89465,22.95624,36.89465,22.95624,29.24762,29.24762
246,2019,03,01,4057,18.53,-91.09,35.75046,23.31372,35.75046,23.31372,29.41861,29.41861
247,2019,03,02,4057,18.53,-91.09,35.6958,24.15723,35.6958,24.15723,29.61716,29.61716
248,2019,03,01,4058,19.62,-90.22,35.02271,21.78348,35.02271,21.78348,28.08484,28.08484
249,2019,03,02,4058,19.62,-90.22,35.10117,22.45499,35.10117,22.45499,28.48871,28.48871
250,2019,03,01,4059,19.96,-90.23,34.19818,21.36279,34.19818,21.36279,27.53918,27.53918
251,2019,03,02,4059,19.96,-90.23,34.49542,21.99255,34.49542,21.99255,27.95435,27.95435
252,2019,03,01,4063,19.53,-90.19,35.24539,21.7691,35.24539,21.7691,28.15793,28.15793
253,2019,03,02,4063,19.53,-90.19,35.27463,22.45395,35.27463,22.45395,28.57428,28.57428
254,2019,03,01,4064,20.43,-90.03,35.05978,21.66803,35.05978,21.66803,28.07465,28.07465
255,2019,03,02,4064,20.43,-90.03,35.62119,21.68192,35.62119,21.68192,28.24741,28.24741
256,2019,03,01,4065,20.39,-90.14,34.69788,21.76569,34.69788,21.76569,27.98489,27.98489
257,2019,03,02,4065,20.39,-90.14,35.22043,21.83893,35.22043,21.83893,28.16388,28.16388
258,2019,03,01,4066,19.66,-89.86,35.39499,21.07788,35.39499,21.07788,27.80978,27.80978
259,2019,03,02,4066,19.66,-89.86,35.46881,21.74023,35.46881,21.74023,28.28668,28.28668
260,2019,03,01,4067,20.37,-90.05,35.02826,21.56229,35.02826,21.56229,28.0029,28.0029
261,2019,03,02,4067,20.37,-90.05,35.5701,21.65494,35.5701,21.65494,28.21381,28.21381
262,2019,03,01,4070,20.32,-90.06,35.01196,21.44699,35.01196,21.44699,27.93164,27.93164
263,2019,03,02,4070,20.32,-90.06,35.53458,21.62012,35.53458,21.62012,28.1825,28.1825
264,2019,03,01,4075,19.99,-90.12,34.79016,20.88135,34.79016,20.88135,27.51666,27.51666
265,2019,03,02,4075,19.99,-90.12,35.14075,21.56604,35.14075,21.56604,28.00562,28.00562
266,2019,03,01,4077,19.87,-89.93,35.19055,20.74738,35.19055,20.74738,27.58807,27.58807
267,2019,03,02,4077,19.87,-89.93,35.47708,21.46326,35.47708,21.46326,28.10431,28.10431
