,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
8568,EL GUARDA,01/03/2019,19.1547222222,-99.1622222222,DF08,23.2,10.8,Panuco,Sierra,28.85492,9.94287,5.65492,-0.85713,18.55035,Null,Null,Null,0,Null,1
8569,EL GUARDA,02/03/2019,19.1547222222,-99.1622222222,DF08,23.8,3.5,Panuco,Sierra,28.7616,10.71899,4.9616,7.21899,18.78992,10.9,71,723.3,0,239,1
8586,ATLAMAJALCINGO,01/03/2019,17.3116666667,-98.605,GR30,18.5,12.5,Balsas,Sierra,31.84116,14.76038,13.34116,2.26038,21.9711,17.2,51,1009.1,0,Null,1
8587,ATLAMAJALCINGO,02/03/2019,17.3116666667,-98.605,GR30,18.4,-3.6,Balsas,Sierra,33.10818,15.3775,14.70818,18.9775,22.64252,12.6,51,982,0,Null,1
8588,R  SONDEO MNTY,01/03/2019,26.5097222222,-100.2716666667,NL06,24.3,17.9,Bravo Conchos,Sierra,31.83368,16.3223,7.53368,-1.5777,22.36237,20.3,60,994.8,810,60,1
8589,R  SONDEO MNTY,02/03/2019,26.5097222222,-100.2716666667,NL06,25.7,17.3,Bravo Conchos,Sierra,32.29248,15.65686,6.59248,-1.64314,22.84744,20.3,60,993.7,810,60,1
8590,XALPATLAHUAC,01/03/2019,17.4708333333,-98.6061111111,GR29,0.0,0.0,Balsas,Sierra,31.86865,13.81842,31.86865,13.81842,21.58566,Null,Null,Null,0,Null,1
8591,XALPATLAHUAC,02/03/2019,17.4708333333,-98.6061111111,GR29,0.0,0.0,Balsas,Sierra,33.14935,14.5957,33.14935,14.5957,22.3017,Null,Null,Null,0,Null,1
8608,ALTZOMONI,01/03/2019,19.1186111111,-98.655,MX42,10.8,3.6,Panuco,Sierra,28.60281,9.9642,17.80281,6.3642,18.28418,6.6,56,633,0,257.7,1
8609,ALTZOMONI,02/03/2019,19.1186111111,-98.655,MX42,16.4,2.7,Panuco,Sierra,28.83081,10.71005,12.43081,8.01005,18.76291,7.7,69,633.9,0,261.6,1
8610,TM37,01/03/2019,22.85,-99.12,TM37,-99.0,-99.0,Panuco,Sierra,33.23993,17.81586,-99.0,-99.0,23.83194,,,,,,0
8611,TM37,02/03/2019,22.85,-99.12,TM37,-99.0,-99.0,Panuco,Sierra,33.93893,17.52142,-99.0,-99.0,24.47223,,,,,,0
8616,C DEL CERRILLO,01/03/2019,19.5405555556,-99.97,MX33,24.0,14.1,Balsas,Sierra,25.8139,8.15894,1.8139,-5.94106,16.01147,19.1,56,807.6,0,219.9,1
8617,C DEL CERRILLO,02/03/2019,19.5405555556,-99.97,MX33,24.9,13.7,Balsas,Sierra,26.39331,10.52734,1.49331,-3.17266,17.29797,19.4,56,808.6,0,213.7,1
8644,F CUXTEPEQUES,01/03/2019,15.7277777778,-92.9652777778,CS32,30.2,13.4,Grijalva-Usumacinta,Sierra,31.68253,21.642,1.48253,8.242,25.89102,21.4,69,Null,0,199.8,1
8645,F CUXTEPEQUES,02/03/2019,15.7277777778,-92.9652777778,CS32,32.1,14.1,Grijalva-Usumacinta,Sierra,34.06509,20.80582,1.96509,6.70582,26.34818,22,71,Null,0,208.4,1
8648,FINCA ARGOVIA,01/03/2019,15.1247222222,-92.3002777778,CS29,30.8,17.9,Costa de Chiapas,Sierra,29.69702,20.83203,-1.10298,2.93203,24.10287,23.4,Null,Null,0,198.8,1
8649,FINCA ARGOVIA,02/03/2019,15.1247222222,-92.3002777778,CS29,29.6,17.6,Costa de Chiapas,Sierra,30.88922,19.57617,1.28922,1.97617,24.32614,23,Null,Null,0.1,138.3,1
8652,SIERRA HUAUTLA,01/03/2019,18.5413888889,-98.9361111111,MO05,33.5,19.0,Balsas,Sierra,32.93625,15.08649,-0.56375,-3.91351,23.1561,26,36,867.4,0,272.7,1
8653,SIERRA HUAUTLA,02/03/2019,18.5413888889,-98.9361111111,MO05,35.4,18.6,Balsas,Sierra,33.76794,15.93188,-1.63206,-2.66812,24.03403,26.2,38,868.4,0,247.7,1
8660,PSA ZICUIRAN,01/03/2019,18.9216666667,-101.9305555556,MC38,36.3,21.3,Balsas,Sierra,32.89169,17.29758,-3.40831,-4.00242,24.16394,28.2,41,980.1,0,228.2-5972215.376,1
8661,PSA ZICUIRAN,02/03/2019,18.9216666667,-101.9305555556,MC38,37.7,20.7,Balsas,Sierra,34.85587,18.42023,-2.84413,-2.27977,25.08029,28.1,38,980.8,0,221.4-5208327.105,1
8662,MMONARCA II,01/03/2019,19.5388888889,-100.29,MC37,18.8,5.1,Balsas,Sierra,27.38754,9.31992,8.58754,4.21992,17.41937,11,78,715,0.2,293.1,1
8663,MMONARCA II,02/03/2019,19.5388888889,-100.29,MC37,19.1,4.4,Balsas,Sierra,27.93442,11.6604,8.83442,7.2604,18.64172,10.9,77,716,0,241.2,1
8664,SANTA CECILIA,01/03/2019,28.3994444444,-101.2130555556,CL17,25.4,14.9,Bravo Conchos,Sierra,34.26031,15.08929,8.86031,0.18929,22.57324,18.8,86,945.4,0.3,243.8,1
8665,SANTA CECILIA,02/03/2019,28.3994444444,-101.2130555556,CL17,18.2,13.6,Bravo Conchos,Sierra,32.07962,15.42725,13.87962,1.82725,22.13568,16,97,945.3,0.3,46.6,1
8672,CHINATU,01/03/2019,26.2294444444,-106.7705555556,CH05,23.5,-0.7,Sinaloa,Sierra,23.2793,4.10056,-0.2207,4.80056,12.94806,10.3,55,803.6,0,279.1,1
8673,CHINATU,02/03/2019,26.2294444444,-106.7705555556,CH05,23.9,1.3,Sinaloa,Sierra,23.57748,6.30972,-0.32252,5.00972,13.1897,11.7,57,804.5,0,272.2,1
8682,P DE GONZALO,01/03/2019,19.9591666667,-102.6013888889,MC25,30.4,13.1,Lerma Santiago,Sierra,30.67239,11.78061,0.27239,-1.31939,20.30682,20.8,57,Null,0,Null,1
8683,P DE GONZALO,02/03/2019,19.9591666667,-102.6013888889,MC25,29.6,13.0,Lerma Santiago,Sierra,31.64264,11.26163,2.04264,-1.73837,20.7305,20.5,61,Null,0,Null,1
8686,CHAMELACUIXMALA,01/03/2019,19.4983333333,-105.0447222222,JA22,31.0,22.3,Costa de Jalisco,Sierra,28.2435,21.72363,-2.7565,-0.57637,24.18188,25.6,76,Null,0,233,1
8687,CHAMELACUIXMALA,02/03/2019,19.4983333333,-105.0447222222,JA22,31.2,20.0,Costa de Jalisco,Sierra,28.16348,21.54297,-3.03652,1.54297,24.24719,25.1,77,1001.3,0,308.6,1
8710,B DEL TORDO,01/03/2019,23.0519444444,-97.7722222222,TM01,25.5,21.3,San Fernando Soto La Mar.,Sierra,26.47186,21.55829,0.97186,0.25829,23.3598,22.7,97,1012.8,0,248.6,1
8711,B DEL TORDO,02/03/2019,23.0519444444,-97.7722222222,TM01,25.3,21.2,San Fernando Soto La Mar.,Sierra,26.03998,21.3244,0.73998,0.1244,23.22198,23.2,98,1012.7,0,246.7,1
8716,LA MALINCHE I,01/03/2019,19.2975,-98.0441666667,TL04,22.0,5.9,Balsas,Sierra,27.17499,7.97696,5.17499,2.07696,16.49173,12.8,43,720.3,0,91.7,1
8717,LA MALINCHE I,02/03/2019,19.2975,-98.0441666667,TL04,22.7,5.8,Balsas,Sierra,27.32181,10.6145,4.62181,4.8145,17.69885,13.4,49,721.4,0,99.3,1
8720,OXKUTZCAB,01/03/2019,20.2911111111,-89.3947222222,YC06,34.0,17.9,Yucatan Norte,Sierra,34.82245,20.13614,0.82245,2.23614,26.97916,26.2,69,944,0,227.4,1
8721,OXKUTZCAB,02/03/2019,20.2911111111,-89.3947222222,YC06,34.4,18.2,Yucatan Norte,Sierra,35.08527,20.68225,0.68527,2.48225,27.4646,26.5,70,944.4,0,232.9,1
8744,MATLAPA,01/03/2019,21.325,-98.8155555556,SL17,33.7,21.3,Panuco,Sierra,31.87451,17.88611,-1.82549,-3.41389,23.33954,25.8,76,998.3,Null,194,1
8745,MATLAPA,02/03/2019,21.325,-98.8155555556,SL17,32.9,22.5,Panuco,Sierra,33.05252,18.34421,0.15252,-4.15579,24.24023,26.2,78,998.4,Null,153,1
8746,JA28,01/03/2019,20.39,-105.14,JA28,-99.0,-99.0,Huicicila,Sierra,30.52933,17.30322,-99.0,-99.0,22.58444,,,,,,0
8747,JA28,02/03/2019,20.39,-105.14,JA28,-99.0,-99.0,Huicicila,Sierra,31.86035,16.42099,-99.0,-99.0,22.87814,,,,,,0
8752,TIERRA BLANCA,01/03/2019,21.2430555556,-98.8622222222,SL10,,,Panuco,Sierra,31.19904,16.97925,,,22.52399,Null,Null,Null,0,Null,0
8753,TIERRA BLANCA,02/03/2019,21.2430555556,-98.8622222222,SL10,,,Panuco,Sierra,32.48431,17.58603,,,23.52875,Null,Null,Null,0,Null,0
8756,TEMAMATLA,01/03/2019,21.2277777778,-98.7561111111,SL07,,,Panuco,Sierra,31.22195,17.11511,,,22.60562,Null,85,Null,0,Null,0
8757,TEMAMATLA,02/03/2019,21.2277777778,-98.7561111111,SL07,,,Panuco,Sierra,32.48947,17.71295,,,23.59979,Null,89,Null,0,Null,0
8760,LOS TUXTLAS II,01/03/2019,18.375,-94.9311111111,VR28,27.3,16.0,Papaloapan,Sierra,28.81055,21.24908,1.51055,5.24908,24.72833,21.4,80,Null,0,151.5,1
8761,LOS TUXTLAS II,02/03/2019,18.375,-94.9311111111,VR28,26.6,15.0,Papaloapan,Sierra,28.862,22.31815,2.262,7.31815,25.13623,19.7,90,Null,0,131.2,1
8764,JOCOTEPEC,01/03/2019,20.2830555556,-103.4163888889,JA03,29.9,13.9,Lerma Santiago,Sierra,30.83411,13.18576,0.93411,-0.71424,20.80035,21.3,52,850.5,0,294.7,1
8765,JOCOTEPEC,02/03/2019,20.2830555556,-103.4163888889,JA03,26.6,14.2,Lerma Santiago,Sierra,31.74695,12.04297,5.14695,-2.15703,20.84476,21,64,851.7,0,288.1,1
8772,CHAPALA,01/03/2019,20.2902777778,-103.2016666667,JA01,26.9,17.1,Lerma Santiago,Sierra,30.83597,13.12204,3.93597,-3.97796,20.91046,22.3,49,848.3,0,Null,1
8773,CHAPALA,02/03/2019,20.2902777778,-103.2016666667,JA01,26.7,16.7,Lerma Santiago,Sierra,31.55579,12.29041,4.85579,-4.40959,20.96268,22,58,849.5,0,Null,1
8774,PSA JALPAN,01/03/2019,21.2063888889,-99.4719444444,QO09,33.7,20.4,Panuco,Sierra,29.64133,13.16345,-4.05867,-7.23655,19.78598,25.2,55,925.2,0,272.1,1
8775,PSA JALPAN,02/03/2019,21.2063888889,-99.4719444444,QO09,35.8,19.8,Panuco,Sierra,31.33002,14.17874,-4.46998,-5.62126,21.09024,25.6,58,925.5,0,256.6,1
8776,QO06,01/03/2019,20.7,-100.27,QO06,-99.0,-99.0,Lerma Santiago,Sierra,29.32486,9.65353,-99.0,-99.0,18.7738,,,,,,0
8777,QO06,02/03/2019,20.7,-100.27,QO06,-99.0,-99.0,Lerma Santiago,Sierra,29.96213,11.37244,-99.0,-99.0,19.34265,,,,,,0
8780,LA MALINCHE II,01/03/2019,19.1408333333,-98.0322222222,PU06,22.7,4.7,Balsas,Sierra,28.33206,9.34097,5.63206,4.64097,17.59399,12.7,66,736.6,0,127.6,1
8781,LA MALINCHE II,02/03/2019,19.1408333333,-98.0322222222,PU06,25.2,4.2,Balsas,Sierra,28.18109,11.31998,2.98109,7.11998,18.64865,14,48,737.6,0,180.4,1
8782,TM40,01/03/2019,23.39,-99.08,TM40,-99.0,-99.0,Panuco,Sierra,32.85287,16.44061,-99.0,-99.0,23.03809,,,,,,0
8783,TM40,02/03/2019,23.39,-99.08,TM40,-99.0,-99.0,Panuco,Sierra,33.57297,16.46768,-99.0,-99.0,23.74854,,,,,,0
8784,TEZIUTLAN,01/03/2019,19.8877777778,-97.3905555556,PU03,21.6,6.8,Norte de Veracruz,Sierra,26.95663,11.60016,5.35663,4.80016,18.32672,13.5,91,847.8,0,237.5,1
8785,TEZIUTLAN,02/03/2019,19.8877777778,-97.3905555556,PU03,25.9,6.6,Norte de Veracruz,Sierra,28.80713,14.49759,2.90713,7.89759,20.44296,14.8,93,848.5,0,251.4,1
8792,SIERRA GORDA II,01/03/2019,21.3208333333,-99.8313888889,GT53,23.4,10.9,Panuco,Sierra,30.08813,12.17706,6.68813,1.27706,19.66809,16.4,72,781,0,277.2,1
8793,SIERRA GORDA II,02/03/2019,21.3208333333,-99.8313888889,GT53,27.2,11.0,Panuco,Sierra,31.61176,13.21719,4.41176,2.21719,20.77063,17.4,62,781.9,0,281.9,1
8802,GT09,01/03/2019,21.01,-101.27,GT09,-99.0,-99.0,Lerma Santiago,Sierra,28.94385,10.27625,-99.0,-99.0,18.40594,,,,,,0
8803,GT09,02/03/2019,21.01,-101.27,GT09,-99.0,-99.0,Lerma Santiago,Sierra,29.19449,10.06497,-99.0,-99.0,19.0983,,,,,,0
8814,TAXCO,01/03/2019,18.5480555556,-99.6027777778,GR45,27.8,16.4,Balsas,Sierra,32.87015,14.91806,5.07015,-1.48194,23.33826,22.4,54,1003.8,0,Null,1
8815,TAXCO,02/03/2019,18.5480555556,-99.6027777778,GR45,29.2,16.9,Balsas,Sierra,33.57117,15.76147,4.37117,-1.13853,23.82538,22.9,56,1004.8,0,Null,1
8830,PC CHILPANCINGO,01/03/2019,16.905,-99.9427777778,GR10,0.0,0.0,Costa Grande de Guerrero,Sierra,29.95975,22.52496,29.95975,22.52496,25.23068,0,Null,Null,0,Null,1
8831,PC CHILPANCINGO,02/03/2019,16.905,-99.9427777778,GR10,0.0,0.0,Costa Grande de Guerrero,Sierra,31.46786,22.63782,31.46786,22.63782,25.90823,,,,,,1
8844,TECOANAPA,01/03/2019,16.9908333333,-99.3722222222,GR27,30.1,16.5,Costa Chica de Guerrero,Sierra,31.77625,20.33276,1.67625,3.83276,24.77197,22.7,75,1005.2,0,Null,1
8845,TECOANAPA,02/03/2019,16.9908333333,-99.3722222222,GR27,31.1,17.1,Costa Chica de Guerrero,Sierra,33.28766,20.14609,2.18766,3.04609,25.35077,23.9,76,1003.5,0,Null,1
8846,METLATONOC,01/03/2019,17.2436111111,-98.4069444444,GR28,0.0,0.0,Balsas,Sierra,31.76254,14.77499,31.76254,14.77499,21.91931,0,Null,Null,0,Null,1
8847,METLATONOC,02/03/2019,17.2436111111,-98.4069444444,GR28,0.0,0.0,Balsas,Sierra,33.25232,15.41748,33.25232,15.41748,22.69482,0,Null,Null,0,Null,1
8848,CERRO CATEDRAL,01/03/2019,19.5419444444,-99.5191666667,MX01,15.9,5.6,Lerma Santiago,Sierra,26.4064,7.75485,10.5064,2.15485,16.28555,9.3,39,651.5,0,267.1,1
8849,CERRO CATEDRAL,02/03/2019,19.5419444444,-99.5191666667,MX01,15.2,5.7,Lerma Santiago,Sierra,26.6351,8.84702,11.4351,3.14702,16.62216,9.6,49,652.5,0,241.1,1
8858,L DE ZEMPOALA,01/03/2019,19.0533333333,-99.3127777778,MO06,21.4,1.3,Balsas,Sierra,29.46176,10.44467,8.06176,9.14467,19.13464,9.9,81,728.2,0,191.5,1
8859,L DE ZEMPOALA,02/03/2019,19.0533333333,-99.3127777778,MO06,22.5,3.1,Balsas,Sierra,29.21725,11.2312,6.71725,8.1312,19.32327,10.3,89,729.2,0.2,190.3,1
8862,GT07,01/03/2019,20.22,-100.89,GT07,-99.0,-99.0,Lerma Santiago,Sierra,29.08685,9.35519,-99.0,-99.0,18.40976,,,,,,0
8863,GT07,02/03/2019,20.22,-100.89,GT07,-99.0,-99.0,Lerma Santiago,Sierra,29.47021,10.79391,-99.0,-99.0,19.37454,,,,,,0
8880,LAS ROSAS,01/03/2019,20.0566666667,-99.3483333333,HI09,28.5,12.3,Panuco,Sierra,27.59143,9.09967,-0.90857,-3.20033,17.75122,Null,Null,849.8,0,25,1
8881,LAS ROSAS,02/03/2019,20.0566666667,-99.3483333333,HI09,29.5,11.9,Panuco,Sierra,28.75854,10.09058,-0.74146,-1.80942,18.21957,Null,Null,848,0,29,1
8884,PSA ROJO GOMEZ,01/03/2019,20.3594444444,-99.3186111111,HI10,28.3,10.3,Panuco,Sierra,28.45212,10.51636,0.15212,0.21636,18.44659,19.3,45,854.1,0,215.7,1
8885,PSA ROJO GOMEZ,02/03/2019,20.3594444444,-99.3186111111,HI10,28.8,11.0,Panuco,Sierra,29.62476,11.45895,0.82476,0.45895,18.9921,19,54,855.1,0,214.8,1
8886,MMONARCA I,01/03/2019,19.6708333333,-100.2775,MC36,17.0,6.1,Balsas,Sierra,27.22061,8.97375,10.22061,2.87375,17.19037,10.8,55,692.1,0,298.2,1
8887,MMONARCA I,02/03/2019,19.6708333333,-100.2775,MC36,18.5,5.5,Balsas,Sierra,27.80563,11.19662,9.30563,5.69662,18.43393,10.5,72,693.1,0,259.9,1
8890,EL CHICO,01/03/2019,20.1855555556,-98.7161111111,HI18,21.4,9.5,Panuco,Sierra,26.61896,9.58994,5.21896,0.08994,17.20953,14.3,37,712.1,0,311.4,1
8891,EL CHICO,02/03/2019,20.1855555556,-98.7161111111,HI18,22.2,9.0,Panuco,Sierra,28.12015,9.05164,5.92015,0.05164,17.48438,14.4,45,713.2,0,305.4,1
8894,P UREPETIRO,01/03/2019,19.9613888889,-102.1369444444,MC23,29.6,10.3,Lerma Santiago,Sierra,29.39618,10.62875,-0.20382,0.32875,19.08667,19.7,55,Null,0,Null,1
8895,P UREPETIRO,02/03/2019,19.9613888889,-102.1369444444,MC23,29.6,11.4,Lerma Santiago,Sierra,30.1524,10.69125,0.5524,-0.70875,19.39606,20,58,Null,0,Null,1
8896,HUATULCO,01/03/2019,15.8147222222,-96.1338888889,OX07,32.1,28.0,Costa de Oaxaca,Sierra,30.21417,20.70087,-1.88583,-7.29913,24.77417,,,,,,1
8897,HUATULCO,02/03/2019,15.8147222222,-96.1338888889,OX07,30.8,28.0,Costa de Oaxaca,Sierra,30.75797,20.23898,-0.04203,-7.76102,24.85468,,,,,,1
8905,P LA NORIA,01/03/2019,20.1875,-102.1019444444,MC20,27.3,11.3,Lerma Santiago,Sierra,29.61133,10.63336,2.31133,-0.66664,19.23691,19.5,53,Null,0,Null,1
8906,P LA NORIA,02/03/2019,20.1875,-102.1019444444,MC20,28.0,10.6,Lerma Santiago,Sierra,30.22528,10.74335,2.22528,0.14335,19.51852,19.8,55,Null,0,Null,1
8909,LA PRIMAVERA,01/03/2019,20.6761111111,-103.6438888889,JA25,32.6,10.8,Rio Ameca,Sierra,31.93378,12.47516,-0.66622,1.67516,21.07599,20.5,42,851.7,0,172.5,1
8910,LA PRIMAVERA,02/03/2019,20.6761111111,-103.6438888889,JA25,32.7,11.4,Rio Ameca,Sierra,33.08685,11.57599,0.38685,0.17599,21.05731,20.7,52,852.8,0,167,1
8911,SMANANTLAN I,01/03/2019,19.4633333333,-103.9172222222,JA27,23.2,11.2,Armeria-Coahuayana,Sierra,29.93155,15.50867,6.73155,4.30867,21.4335,16.1,43,756.9,0,270.6,1
8912,SMANANTLAN I,02/03/2019,19.4633333333,-103.9172222222,JA27,24.4,11.4,Armeria-Coahuayana,Sierra,31.55905,15.60733,7.15905,4.20733,22.08514,15.8,54,757.8,0,236.6,1
8913,ANGAMACUTIRO,01/03/2019,20.1252777778,-101.7225,MC01,30.0,12.9,Lerma Santiago,Sierra,29.03802,10.10703,-0.96198,-2.79297,18.6731,21.5,39,829.2,0,297,1
8914,ANGAMACUTIRO,02/03/2019,20.1252777778,-101.7225,MC01,30.2,13.7,Lerma Santiago,Sierra,29.55759,10.51187,-0.64241,-3.18813,18.97433,21.5,41,830.3,0,291.2,1
8919,ARISTEO MERCADO,01/03/2019,19.9255555556,-101.6697222222,MC12,29.5,9.2,Lerma Santiago,Sierra,28.71149,10.06714,-0.78851,0.86714,18.41382,19.9,51,Null,0,Null,1
8920,ARISTEO MERCADO,02/03/2019,19.9255555556,-101.6697222222,MC12,31.4,9.4,Lerma Santiago,Sierra,29.28641,10.42416,-2.11359,1.02416,18.76529,20.3,52,Null,0,Null,1
8967,SIERRA FRIA,01/03/2019,22.2697222222,-102.6086111111,AG04,22.9,4.8,Lerma Santiago,Sierra,27.58432,7.6925,4.68432,2.8925,16.82483,,,,,,1
8968,SIERRA FRIA,02/03/2019,22.2697222222,-102.6086111111,AG04,23.2,7.1,Lerma Santiago,Sierra,28.06439,8.21857,4.86439,1.11857,17.21146,,,,,,1
8997,SIERRA GORDA I,01/03/2019,21.4988888889,-99.1691666667,QO10,28.5,15.5,Panuco,Sierra,31.03992,15.77536,2.53992,0.27536,21.7934,20.7,83,889.5,0.4,255.2,1
8998,SIERRA GORDA I,02/03/2019,21.4988888889,-99.1691666667,QO10,30.3,13.3,Panuco,Sierra,32.69897,16.54102,2.39897,3.24102,23.04279,20.7,83,889.8,0,240.6,1
8999,SIERRA LAGUNA,01/03/2019,23.5552777778,-109.9986111111,BS13,21.8,10.2,B.C. Suroeste,Sierra,29.9248,16.6535,8.1248,6.4535,22.35489,15.4,34,805.1,0,287.2,1
9000,SIERRA LAGUNA,02/03/2019,23.5552777778,-109.9986111111,BS13,23.9,10.2,B.C. Suroeste,Sierra,30.7525,17.65707,6.8525,7.45707,23.073,15.4,32,806.3,0,281.2,1
9005,MAGUARICHI,01/03/2019,27.8583333333,-107.9944444444,CH04,23.7,9.8,Sinaloa,Sierra,22.4563,6.29309,-1.2437,-3.50691,13.76379,16.5,38,834.2,0,266.7,1
9006,MAGUARICHI,02/03/2019,27.8583333333,-107.9944444444,CH04,22.1,10.5,Sinaloa,Sierra,20.08411,6.89655,-2.01589,-3.60345,12.54767,16.2,34,835.2,0,226,1
9023,MX41,01/03/2019,19.28,-98.58,MX41,-99.0,-99.0,Balsas,Sierra,27.37805,8.54398,-99.0,-99.0,17.0343,,,,,,0
9024,MX41,02/03/2019,19.28,-98.58,MX41,-99.0,-99.0,Balsas,Sierra,27.76752,9.37723,-99.0,-99.0,17.49323,,,,,,0
9029,CREDMOTOZINTLA,01/03/2019,15.3566666667,-92.2461111111,CS24,25.1,20.6,Grijalva-Usumacinta,Sierra,27.75272,16.97879,2.65272,-3.62121,21.07306,Null,Null,Null,0,Null,1
9030,CREDMOTOZINTLA,02/03/2019,15.3566666667,-92.2461111111,CS24,25.7,19.0,Grijalva-Usumacinta,Sierra,30.30704,14.69379,4.60704,-4.30621,21.59088,Null,Null,Null,0,Null,1
9035,F CHAYABE,01/03/2019,16.3830555556,-91.7102777778,CS34,24.6,13.1,Grijalva-Usumacinta,Sierra,30.49158,14.86938,5.89158,1.76938,21.52115,18.1,88,Null,0,163.8,1
9036,F CHAYABE,02/03/2019,16.3830555556,-91.7102777778,CS34,23.8,13.2,Grijalva-Usumacinta,Sierra,29.3595,15.27985,5.5595,2.07985,21.47098,18.5,82,Null,0,213.5,1
9043,SN FRANCISCO II,01/03/2019,15.8727777778,-92.9513888889,CS39,33.8,14.8,Grijalva-Usumacinta,Sierra,31.99475,20.27197,-1.80525,5.47197,25.31393,24.3,58,Null,0,4.3,1
9044,SN FRANCISCO II,02/03/2019,15.8727777778,-92.9513888889,CS39,34.4,16.0,Grijalva-Usumacinta,Sierra,34.58472,19.65289,0.18472,3.65289,26.12036,24.4,65,Null,0,4.3,1
9045,MOTOZINTLA,01/03/2019,15.3333333333,-92.2675,CS47,21.4,13.2,Grijalva-Usumacinta,Sierra,28.15308,17.62152,6.75308,4.42152,21.5892,16.8,82,Null,0,203.1,1
9046,MOTOZINTLA,02/03/2019,15.3333333333,-92.2675,CS47,23.0,13.2,Grijalva-Usumacinta,Sierra,30.58667,15.46106,7.58667,2.26106,22.08795,17.4,81,Null,0,183.7,1
9049,CS54,01/03/2019,16.83,-93.1,CS54,-99.0,-99.0,Grijalva-Usumacinta,Sierra,29.82861,16.34094,-99.0,-99.0,22.95001,,,,,,0
9050,CS54,02/03/2019,16.83,-93.1,CS54,-99.0,-99.0,Grijalva-Usumacinta,Sierra,30.90836,17.1315,-99.0,-99.0,23.18344,,,,,,0
60,1034,01/03/2019,21.89,-102.11,1034,-99.0,-99.0,Lerma Santiago,Lomer?o,27.82672,9.1438,-99.0,-99.0,17.37189,,,,,,0
61,1034,02/03/2019,21.89,-102.11,1034,-99.0,-99.0,Lerma Santiago,Lomer?o,28.1134,9.81262,-99.0,-99.0,18.52695,,,,,,0
64,1045,01/03/2019,22.08,-102.09,1045,-99.0,-99.0,Lerma Santiago,Lomer?o,27.73923,8.89386,-99.0,-99.0,17.19415,,,,,,0
65,1045,02/03/2019,22.08,-102.09,1045,-99.0,-99.0,Lerma Santiago,Lomer?o,28.07358,9.78629,-99.0,-99.0,18.40582,,,,,,0
74,1073,01/03/2019,21.81,-102.13,1073,-99.0,-99.0,Lerma Santiago,Lomer?o,27.93491,9.34384,-99.0,-99.0,17.569,,,,,,0
75,1073,02/03/2019,21.81,-102.13,1073,-99.0,-99.0,Lerma Santiago,Lomer?o,28.24768,9.84686,-99.0,-99.0,18.68939,,,,,,0
76,1074,01/03/2019,21.73,-102.45,1074,-99.0,-99.0,Lerma Santiago,Lomer?o,28.71893,9.04086,-99.0,-99.0,18.07996,,,,,,0
77,1074,02/03/2019,21.73,-102.45,1074,-99.0,-99.0,Lerma Santiago,Lomer?o,29.04337,9.00574,-99.0,-99.0,18.5976,,,,,,0
96,1085,01/03/2019,22.09,-102.18,1085,-99.0,-99.0,Lerma Santiago,Lomer?o,27.82501,8.5596,-99.0,-99.0,17.15732,,,,,,0
97,1085,02/03/2019,22.09,-102.18,1085,-99.0,-99.0,Lerma Santiago,Lomer?o,28.15051,9.27393,-99.0,-99.0,18.11807,,,,,,0
104,1095,01/03/2019,21.94,-102.55,1095,-99.0,-99.0,Lerma Santiago,Lomer?o,28.36725,8.16321,-99.0,-99.0,17.43973,,,,,,0
105,1095,02/03/2019,21.94,-102.55,1095,-99.0,-99.0,Lerma Santiago,Lomer?o,28.64444,8.35577,-99.0,-99.0,17.84644,,,,,,0
106,1096,01/03/2019,21.84,-102.18,1096,-99.0,-99.0,Lerma Santiago,Lomer?o,28.02954,9.0679,-99.0,-99.0,17.52322,,,,,,0
107,1096,02/03/2019,21.84,-102.18,1096,-99.0,-99.0,Lerma Santiago,Lomer?o,28.32617,9.5321,-99.0,-99.0,18.49701,,,,,,0
120,1106,01/03/2019,21.96,-102.48,1106,-99.0,-99.0,Lerma Santiago,Lomer?o,28.31238,8.11414,-99.0,-99.0,17.37195,,,,,,0
121,1106,02/03/2019,21.96,-102.48,1106,-99.0,-99.0,Lerma Santiago,Lomer?o,28.56744,8.31949,-99.0,-99.0,17.80469,,,,,,0
126,2004,01/03/2019,32.2,-116.49,2004,-99.0,-99.0,B.C. Noroeste,Lomer?o,20.70081,9.11392,-99.0,-99.0,13.17126,,,,,,0
127,2004,02/03/2019,32.2,-116.49,2004,-99.0,-99.0,B.C. Noroeste,Lomer?o,15.97229,9.44467,-99.0,-99.0,12.25391,,,,,,0
154,2019,01/03/2019,32.34,-116.25,2019,-99.0,-99.0,B.C. Noroeste,Lomer?o,21.8707,8.30252,-99.0,-99.0,12.97601,,,,,,0
155,2019,02/03/2019,32.34,-116.25,2019,-99.0,-99.0,B.C. Noroeste,Lomer?o,16.52814,8.71454,-99.0,-99.0,11.9079,,,,,,0
158,2021,01/03/2019,32.18,-116.29,2021,-99.0,-99.0,B.C. Noroeste,Lomer?o,21.478,7.79691,-99.0,-99.0,12.58798,,,,,,0
159,2021,02/03/2019,32.18,-116.29,2021,-99.0,-99.0,B.C. Noroeste,Lomer?o,15.71011,8.43057,-99.0,-99.0,11.48734,,,,,,0
