,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
4785,19178,02/03/2019,26.54,-100.53,19178,-99.0,-99.0,Bravo Conchos,Bajada,32.01486,14.86658,-99.0,-99.0,22.33902,,,,,,0
4790,19181,01/03/2019,25.2,-100.51,19181,-99.0,-99.0,El Salado,Bajada,27.8956,10.99072,-99.0,-99.0,18.05768,,,,,,0
4791,19181,02/03/2019,25.2,-100.51,19181,-99.0,-99.0,El Salado,Bajada,30.41846,10.31702,-99.0,-99.0,18.64215,,,,,,0
4792,19182,01/03/2019,24.71,-100.3,19182,-99.0,-99.0,El Salado,Bajada,28.48654,11.92761,-99.0,-99.0,18.86337,,,,,,0
4793,19182,02/03/2019,24.71,-100.3,19182,-99.0,-99.0,El Salado,Bajada,31.11966,11.22192,-99.0,-99.0,19.33624,,,,,,0
5912,24010,01/03/2019,23.13,-101.11,24010,-99.0,-99.0,El Salado,Bajada,28.46075,11.15405,-99.0,-99.0,18.31186,,,,,,0
5913,24010,02/03/2019,23.13,-101.11,24010,-99.0,-99.0,El Salado,Bajada,30.27469,11.17087,-99.0,-99.0,19.54724,,,,,,0
5928,24019,01/03/2019,23.09,-101.56,24019,-99.0,-99.0,El Salado,Bajada,27.97882,9.6467,-99.0,-99.0,17.85172,,,,,,0
5929,24019,02/03/2019,23.09,-101.56,24019,-99.0,-99.0,El Salado,Bajada,29.65952,10.24768,-99.0,-99.0,19.03116,,,,,,0
5944,24028,01/03/2019,22.25,-99.12,24028,-99.0,-99.0,Panuco,Bajada,33.30115,18.40851,-99.0,-99.0,24.24927,,,,,,0
5945,24028,02/03/2019,22.25,-99.12,24028,-99.0,-99.0,Panuco,Bajada,34.21008,18.61896,-99.0,-99.0,24.97818,,,,,,0
5978,24048,01/03/2019,23.11,-101.55,24048,-99.0,-99.0,El Salado,Bajada,27.9834,9.71777,-99.0,-99.0,17.85916,,,,,,0
5979,24048,02/03/2019,23.11,-101.55,24048,-99.0,-99.0,El Salado,Bajada,29.67606,10.26746,-99.0,-99.0,19.04517,,,,,,0
5998,24059,01/03/2019,22.83,-101.91,24059,-99.0,-99.0,El Salado,Bajada,27.67773,8.38986,-99.0,-99.0,17.4679,,,,,,0
5999,24059,02/03/2019,22.83,-101.91,24059,-99.0,-99.0,El Salado,Bajada,29.03046,9.77444,-99.0,-99.0,18.76801,,,,,,0
6016,24068,01/03/2019,22.62,-99.62,24068,-99.0,-99.0,Panuco,Bajada,32.52145,16.38565,-99.0,-99.0,22.62451,,,,,,0
6017,24068,02/03/2019,22.62,-99.62,24068,-99.0,-99.0,Panuco,Bajada,34.01935,16.33365,-99.0,-99.0,23.68387,,,,,,0
6024,24073,01/03/2019,22.76,-101.65,24073,-99.0,-99.0,El Salado,Bajada,28.00043,8.98041,-99.0,-99.0,17.67407,,,,,,0
6025,24073,02/03/2019,22.76,-101.65,24073,-99.0,-99.0,El Salado,Bajada,29.3045,10.17175,-99.0,-99.0,19.01947,,,,,,0
6026,24074,01/03/2019,23.73,-101.22,24074,-99.0,-99.0,El Salado,Bajada,27.60202,10.44901,-99.0,-99.0,17.70023,,,,,,0
6027,24074,02/03/2019,23.73,-101.22,24074,-99.0,-99.0,El Salado,Bajada,29.78027,10.62527,-99.0,-99.0,19.10522,,,,,,0
6064,24096,01/03/2019,22.92,-101.1,24096,-99.0,-99.0,El Salado,Bajada,28.80273,11.13971,-99.0,-99.0,18.49786,,,,,,0
6065,24096,02/03/2019,22.92,-101.1,24096,-99.0,-99.0,El Salado,Bajada,30.52692,11.31705,-99.0,-99.0,19.70483,,,,,,0
6074,24102,01/03/2019,22.45,-100.68,24102,-99.0,-99.0,El Salado,Bajada,31.31201,13.22159,-99.0,-99.0,20.36139,,,,,,0
6075,24102,02/03/2019,22.45,-100.68,24102,-99.0,-99.0,El Salado,Bajada,33.20377,13.87103,-99.0,-99.0,21.79568,,,,,,0
6086,24109,01/03/2019,22.75,-101.08,24109,-99.0,-99.0,El Salado,Bajada,29.1199,10.7308,-99.0,-99.0,18.56784,,,,,,0
6087,24109,02/03/2019,22.75,-101.08,24109,-99.0,-99.0,El Salado,Bajada,30.68765,11.35379,-99.0,-99.0,19.8277,,,,,,0
6098,24116,01/03/2019,22.4,-99.6,24116,-99.0,-99.0,El Salado,Bajada,32.60004,16.65353,-99.0,-99.0,22.82492,,,,,,0
6099,24116,02/03/2019,22.4,-99.6,24116,-99.0,-99.0,El Salado,Bajada,34.10785,16.7131,-99.0,-99.0,23.88821,,,,,,0
6128,24142,01/03/2019,23.5,-100.72,24142,-99.0,-99.0,El Salado,Bajada,29.63885,11.60385,-99.0,-99.0,19.45889,,,,,,0
6129,24142,02/03/2019,23.5,-100.72,24142,-99.0,-99.0,El Salado,Bajada,31.70084,12.35864,-99.0,-99.0,20.65909,,,,,,0
6130,24144,01/03/2019,23.59,-101.9,24144,-99.0,-99.0,El Salado,Bajada,28.01065,8.82761,-99.0,-99.0,17.83023,,,,,,0
6131,24144,02/03/2019,23.59,-101.9,24144,-99.0,-99.0,El Salado,Bajada,30.02499,9.00998,-99.0,-99.0,19.0274,,,,,,0
6132,24145,01/03/2019,23.24,-100.95,24145,-99.0,-99.0,El Salado,Bajada,28.97717,11.50122,-99.0,-99.0,18.80835,,,,,,0
6133,24145,02/03/2019,23.24,-100.95,24145,-99.0,-99.0,El Salado,Bajada,30.94415,11.8295,-99.0,-99.0,20.09323,,,,,,0
6134,24146,01/03/2019,23.64,-101.39,24146,-99.0,-99.0,El Salado,Bajada,27.59787,10.25119,-99.0,-99.0,17.65469,,,,,,0
6135,24146,02/03/2019,23.64,-101.39,24146,-99.0,-99.0,El Salado,Bajada,29.64328,10.39563,-99.0,-99.0,19.04947,,,,,,0
6136,24148,01/03/2019,22.63,-101.72,24148,-99.0,-99.0,El Salado,Bajada,27.96591,8.82718,-99.0,-99.0,17.55017,,,,,,0
6137,24148,02/03/2019,22.63,-101.72,24148,-99.0,-99.0,El Salado,Bajada,29.03787,10.1734,-99.0,-99.0,19.04572,,,,,,0
6140,24150,01/03/2019,22.85,-101.25,24150,-99.0,-99.0,El Salado,Bajada,28.65378,10.66443,-99.0,-99.0,18.27655,,,,,,0
6141,24150,02/03/2019,22.85,-101.25,24150,-99.0,-99.0,El Salado,Bajada,30.2438,10.96503,-99.0,-99.0,19.47604,,,,,,0
6144,24152,01/03/2019,22.87,-102.19,24152,-99.0,-99.0,El Salado,Bajada,27.47495,8.26044,-99.0,-99.0,17.23981,,,,,,0
6145,24152,02/03/2019,22.87,-102.19,24152,-99.0,-99.0,El Salado,Bajada,29.0018,8.71936,-99.0,-99.0,18.21301,,,,,,0
6148,24154,01/03/2019,23.3,-101.43,24154,-99.0,-99.0,El Salado,Bajada,27.8465,10.31479,-99.0,-99.0,17.80322,,,,,,0
6149,24154,02/03/2019,23.3,-101.43,24154,-99.0,-99.0,El Salado,Bajada,29.67053,10.44659,-99.0,-99.0,19.10498,,,,,,0
6152,24156,01/03/2019,22.35,-99.04,24156,-99.0,-99.0,Panuco,Bajada,33.5802,18.82587,-99.0,-99.0,24.67175,,,,,,0
6153,24156,02/03/2019,22.35,-99.04,24156,-99.0,-99.0,Panuco,Bajada,34.17862,19.1134,-99.0,-99.0,25.27798,,,,,,0
6154,24157,01/03/2019,23.65,-100.7,24157,-99.0,-99.0,El Salado,Bajada,29.3222,11.39764,-99.0,-99.0,19.21841,,,,,,0
6155,24157,02/03/2019,23.65,-100.7,24157,-99.0,-99.0,El Salado,Bajada,31.50687,12.03506,-99.0,-99.0,20.35629,,,,,,0
6158,24160,01/03/2019,23.29,-101.21,24160,-99.0,-99.0,El Salado,Bajada,27.93808,10.74246,-99.0,-99.0,17.90222,,,,,,0
6159,24160,02/03/2019,23.29,-101.21,24160,-99.0,-99.0,El Salado,Bajada,29.76883,10.76837,-99.0,-99.0,19.21857,,,,,,0
6160,24161,01/03/2019,23.03,-101.75,24161,-99.0,-99.0,El Salado,Bajada,27.71262,8.52969,-99.0,-99.0,17.59991,,,,,,0
6161,24161,02/03/2019,23.03,-101.75,24161,-99.0,-99.0,El Salado,Bajada,29.32349,9.73721,-99.0,-99.0,18.76334,,,,,,0
6170,24166,01/03/2019,22.93,-101.91,24166,-99.0,-99.0,El Salado,Bajada,27.6344,8.27942,-99.0,-99.0,17.48334,,,,,,0
6171,24166,02/03/2019,22.93,-101.91,24166,-99.0,-99.0,El Salado,Bajada,29.11301,9.66425,-99.0,-99.0,18.69876,,,,,,0
6176,24169,01/03/2019,23.42,-100.79,24169,-99.0,-99.0,El Salado,Bajada,29.50482,11.604,-99.0,-99.0,19.33023,,,,,,0
6177,24169,02/03/2019,23.42,-100.79,24169,-99.0,-99.0,El Salado,Bajada,31.56213,12.28482,-99.0,-99.0,20.56357,,,,,,0
6186,24174,01/03/2019,22.49,-99.56,24174,-99.0,-99.0,Panuco,Bajada,32.71252,16.84256,-99.0,-99.0,22.99167,,,,,,0
6187,24174,02/03/2019,22.49,-99.56,24174,-99.0,-99.0,Panuco,Bajada,34.15347,16.78979,-99.0,-99.0,24.00052,,,,,,0
6190,24176,01/03/2019,23.15,-101.34,24176,-99.0,-99.0,El Salado,Bajada,28.14859,10.75949,-99.0,-99.0,18.03793,,,,,,0
6191,24176,02/03/2019,23.15,-101.34,24176,-99.0,-99.0,El Salado,Bajada,29.90912,10.77954,-99.0,-99.0,19.2652,,,,,,0
6196,24180,01/03/2019,23.06,-101.12,24180,-99.0,-99.0,El Salado,Bajada,28.54675,11.2229,-99.0,-99.0,18.37204,,,,,,0
6197,24180,02/03/2019,23.06,-101.12,24180,-99.0,-99.0,El Salado,Bajada,30.34323,11.21283,-99.0,-99.0,19.58212,,,,,,0
6198,24181,01/03/2019,23.41,-100.74,24181,-99.0,-99.0,El Salado,Bajada,29.67404,11.7193,-99.0,-99.0,19.47723,,,,,,0
6199,24181,02/03/2019,23.41,-100.74,24181,-99.0,-99.0,El Salado,Bajada,31.74915,12.44672,-99.0,-99.0,20.70026,,,,,,0
6210,24189,01/03/2019,23.24,-101.22,24189,-99.0,-99.0,El Salado,Bajada,28.03592,10.81604,-99.0,-99.0,17.97137,,,,,,0
6211,24189,02/03/2019,23.24,-101.22,24189,-99.0,-99.0,El Salado,Bajada,29.84637,10.81335,-99.0,-99.0,19.25769,,,,,,0
6214,24191,01/03/2019,23.16,-101.89,24191,-99.0,-99.0,El Salado,Bajada,27.67703,8.33368,-99.0,-99.0,17.5589,,,,,,0
6215,24191,02/03/2019,23.16,-101.89,24191,-99.0,-99.0,El Salado,Bajada,29.354,9.42154,-99.0,-99.0,18.72464,,,,,,0
6220,24194,01/03/2019,23.02,-101.94,24194,-99.0,-99.0,El Salado,Bajada,27.61502,8.23138,-99.0,-99.0,17.50381,,,,,,0
6221,24194,02/03/2019,23.02,-101.94,24194,-99.0,-99.0,El Salado,Bajada,29.22424,9.49484,-99.0,-99.0,18.64783,,,,,,0
6224,24196,01/03/2019,22.84,-101.49,24196,-99.0,-99.0,El Salado,Bajada,28.33984,9.93353,-99.0,-99.0,18.01962,,,,,,0
6225,24196,02/03/2019,22.84,-101.49,24196,-99.0,-99.0,El Salado,Bajada,29.86261,10.58228,-99.0,-99.0,19.24277,,,,,,0
6466,26016,01/03/2019,29.68,-110.96,26016,-99.0,-99.0,Sonora Sur,Bajada,28.935,11.84509,-99.0,-99.0,18.86392,,,,,,0
6467,26016,02/03/2019,29.68,-110.96,26016,-99.0,-99.0,Sonora Sur,Bajada,28.49503,11.85669,-99.0,-99.0,18.76727,,,,,,0
6474,26021,01/03/2019,27.42,-109.63,26021,-99.0,-99.0,Sonora Sur,Bajada,33.02478,16.03806,-99.0,-99.0,22.91891,,,,,,0
6475,26021,02/03/2019,27.42,-109.63,26021,-99.0,-99.0,Sonora Sur,Bajada,31.19708,16.78094,-99.0,-99.0,22.62265,,,,,,0
6488,26028,01/03/2019,29.09,-111.73,26028,-99.0,-99.0,Sonora Sur,Bajada,29.7438,13.10458,-99.0,-99.0,19.87207,,,,,,0
6489,26028,02/03/2019,29.09,-111.73,26028,-99.0,-99.0,Sonora Sur,Bajada,28.81525,15.29059,-99.0,-99.0,20.25351,,,,,,0
6494,26032,01/03/2019,29.23,-110.71,26032,-99.0,-99.0,Sonora Sur,Bajada,30.60318,12.82379,-99.0,-99.0,20.14444,,,,,,0
6495,26032,02/03/2019,29.23,-110.71,26032,-99.0,-99.0,Sonora Sur,Bajada,28.2775,13.21249,-99.0,-99.0,19.89963,,,,,,0
6498,26035,01/03/2019,29.84,-111.48,26035,-99.0,-99.0,Sonora Sur,Bajada,27.41925,11.22906,-99.0,-99.0,17.86255,,,,,,0
6499,26035,02/03/2019,29.84,-111.48,26035,-99.0,-99.0,Sonora Sur,Bajada,28.28091,11.55847,-99.0,-99.0,18.23462,,,,,,0
6504,26038,01/03/2019,30.84,-111.58,26038,-99.0,-99.0,Sonora Norte,Bajada,26.90161,11.04764,-99.0,-99.0,17.39703,,,,,,0
6505,26038,02/03/2019,30.84,-111.58,26038,-99.0,-99.0,Sonora Norte,Bajada,26.87616,12.10541,-99.0,-99.0,18.16544,,,,,,0
6506,26041,01/03/2019,31.53,-112.73,26041,-99.0,-99.0,Sonora Norte,Bajada,26.75961,11.15167,-99.0,-99.0,18.05411,,,,,,0
6507,26041,02/03/2019,31.53,-112.73,26041,-99.0,-99.0,Sonora Norte,Bajada,26.45178,13.07751,-99.0,-99.0,18.88153,,,,,,0
6524,26052,01/03/2019,29.0,-110.14,26052,-99.0,-99.0,Sonora Sur,Bajada,30.83536,12.38214,-99.0,-99.0,20.56329,,,,,,0
6525,26052,02/03/2019,29.0,-110.14,26052,-99.0,-99.0,Sonora Sur,Bajada,27.59158,13.91702,-99.0,-99.0,19.91876,,,,,,0
6534,26058,01/03/2019,29.07,-110.05,26058,-99.0,-99.0,Sonora Sur,Bajada,30.50296,12.04758,-99.0,-99.0,20.25299,,,,,,0
6535,26058,02/03/2019,29.07,-110.05,26058,-99.0,-99.0,Sonora Sur,Bajada,27.2507,13.62485,-99.0,-99.0,19.66928,,,,,,0
6558,26071,01/03/2019,29.91,-112.69,26071,-99.0,-99.0,Sonora Norte,Bajada,23.4212,14.31491,-99.0,-99.0,17.93887,,,,,,0
6559,26071,02/03/2019,29.91,-112.69,26071,-99.0,-99.0,Sonora Norte,Bajada,24.67926,15.63129,-99.0,-99.0,19.02945,,,,,,0
6562,26073,01/03/2019,28.44,-110.37,26073,-99.0,-99.0,Sonora Sur,Bajada,32.51675,13.79376,-99.0,-99.0,21.7063,,,,,,0
6563,26073,02/03/2019,28.44,-110.37,26073,-99.0,-99.0,Sonora Sur,Bajada,29.07745,14.98349,-99.0,-99.0,20.59863,,,,,,0
6564,26074,01/03/2019,30.05,-111.02,26074,-99.0,-99.0,Sonora Sur,Bajada,27.06641,10.15244,-99.0,-99.0,17.10532,,,,,,0
6565,26074,02/03/2019,30.05,-111.02,26074,-99.0,-99.0,Sonora Sur,Bajada,27.86826,10.59448,-99.0,-99.0,17.58374,,,,,,0
6590,26089,01/03/2019,30.55,-111.13,26089,-99.0,-99.0,Sonora Norte,Bajada,26.66589,10.67139,-99.0,-99.0,17.21362,,,,,,0
6591,26089,02/03/2019,30.55,-111.13,26089,-99.0,-99.0,Sonora Norte,Bajada,27.19125,11.62589,-99.0,-99.0,17.85068,,,,,,0
6594,26092,01/03/2019,30.87,-111.52,26092,-99.0,-99.0,Sonora Norte,Bajada,26.69183,10.74454,-99.0,-99.0,17.15796,,,,,,0
6595,26092,02/03/2019,30.87,-111.52,26092,-99.0,-99.0,Sonora Norte,Bajada,26.58374,12.04678,-99.0,-99.0,18.00897,,,,,,0
6600,26096,01/03/2019,31.86,-112.85,26096,-99.0,-99.0,Sonora Norte,Bajada,26.57883,11.22449,-99.0,-99.0,18.09119,,,,,,0
6601,26096,02/03/2019,31.86,-112.85,26096,-99.0,-99.0,Sonora Norte,Bajada,26.0459,12.10815,-99.0,-99.0,18.48334,,,,,,0
6612,26103,01/03/2019,30.4,-111.53,26103,-99.0,-99.0,Sonora Norte,Bajada,27.04449,11.39005,-99.0,-99.0,17.76691,,,,,,0
6613,26103,02/03/2019,30.4,-111.53,26103,-99.0,-99.0,Sonora Norte,Bajada,27.86514,11.79849,-99.0,-99.0,18.2168,,,,,,0
6630,26119,01/03/2019,31.52,-112.75,26119,-99.0,-99.0,Sonora Norte,Bajada,26.75583,11.22226,-99.0,-99.0,18.09946,,,,,,0
6631,26119,02/03/2019,31.52,-112.75,26119,-99.0,-99.0,Sonora Norte,Bajada,26.45074,13.13916,-99.0,-99.0,18.90094,,,,,,0
6640,26127,01/03/2019,29.68,-110.95,26127,-99.0,-99.0,Sonora Sur,Bajada,28.95877,11.8244,-99.0,-99.0,18.8577,,,,,,0
6641,26127,02/03/2019,29.68,-110.95,26127,-99.0,-99.0,Sonora Sur,Bajada,28.46301,11.85593,-99.0,-99.0,18.76944,,,,,,0
6652,26134,01/03/2019,30.54,-111.12,26134,-99.0,-99.0,Sonora Norte,Bajada,26.66425,10.65445,-99.0,-99.0,17.20053,,,,,,0
6653,26134,02/03/2019,30.54,-111.12,26134,-99.0,-99.0,Sonora Norte,Bajada,27.17508,11.61353,-99.0,-99.0,17.83569,,,,,,0
6658,26142,01/03/2019,30.65,-110.95,26142,-99.0,-99.0,Sonora Norte,Bajada,26.13586,9.73648,-99.0,-99.0,16.37241,,,,,,0
6659,26142,02/03/2019,30.65,-110.95,26142,-99.0,-99.0,Sonora Norte,Bajada,25.84897,11.31247,-99.0,-99.0,17.14584,,,,,,0
6662,26152,01/03/2019,30.53,-111.12,26152,-99.0,-99.0,Sonora Norte,Bajada,26.67157,10.66312,-99.0,-99.0,17.20892,,,,,,0
6663,26152,02/03/2019,30.53,-111.12,26152,-99.0,-99.0,Sonora Norte,Bajada,27.1918,11.61121,-99.0,-99.0,17.83972,,,,,,0
6664,26160,01/03/2019,30.63,-110.97,26160,-99.0,-99.0,Sonora Norte,Bajada,26.25037,9.89243,-99.0,-99.0,16.52014,,,,,,0
6665,26160,02/03/2019,30.63,-110.97,26160,-99.0,-99.0,Sonora Norte,Bajada,26.08603,11.36722,-99.0,-99.0,17.26993,,,,,,0
6666,26162,01/03/2019,28.28,-110.7,26162,-99.0,-99.0,Sonora Sur,Bajada,31.82895,14.00372,-99.0,-99.0,21.65512,,,,,,0
6667,26162,02/03/2019,28.28,-110.7,26162,-99.0,-99.0,Sonora Sur,Bajada,28.69843,15.53256,-99.0,-99.0,20.5871,,,,,,0
6672,26174,01/03/2019,29.01,-111.13,26174,-99.0,-99.0,Sonora Sur,Bajada,31.69119,13.25803,-99.0,-99.0,21.09018,,,,,,0
6673,26174,02/03/2019,29.01,-111.13,26174,-99.0,-99.0,Sonora Sur,Bajada,29.44144,13.83932,-99.0,-99.0,20.47607,,,,,,0
6676,26177,01/03/2019,27.98,-110.97,26177,-99.0,-99.0,Sonora Sur,Bajada,26.50946,14.90149,-99.0,-99.0,20.0968,,,,,,0
6677,26177,02/03/2019,27.98,-110.97,26177,-99.0,-99.0,Sonora Sur,Bajada,24.77335,16.73553,-99.0,-99.0,19.68347,,,,,,0
6680,26179,01/03/2019,28.82,-111.94,26179,-99.0,-99.0,Sonora Sur,Bajada,26.69144,13.83084,-99.0,-99.0,19.06378,,,,,,0
6681,26179,02/03/2019,28.82,-111.94,26179,-99.0,-99.0,Sonora Sur,Bajada,26.70587,15.94766,-99.0,-99.0,19.71518,,,,,,0
6686,26182,01/03/2019,29.38,-110.9,26182,-99.0,-99.0,Sonora Sur,Bajada,30.04456,12.66669,-99.0,-99.0,19.82068,,,,,,0
6687,26182,02/03/2019,29.38,-110.9,26182,-99.0,-99.0,Sonora Sur,Bajada,28.62012,12.66467,-99.0,-99.0,19.50903,,,,,,0
6706,26197,01/03/2019,26.98,-109.22,26197,-99.0,-99.0,Sonora Sur,Bajada,32.55783,15.34354,-99.0,-99.0,22.3334,,,,,,0
6707,26197,02/03/2019,26.98,-109.22,26197,-99.0,-99.0,Sonora Sur,Bajada,31.64975,16.86862,-99.0,-99.0,22.88776,,,,,,0
6710,26199,01/03/2019,29.2,-110.14,26199,-99.0,-99.0,Sonora Sur,Bajada,30.15576,11.85568,-99.0,-99.0,19.85162,,,,,,0
6711,26199,02/03/2019,29.2,-110.14,26199,-99.0,-99.0,Sonora Sur,Bajada,27.0593,13.16782,-99.0,-99.0,19.41028,,,,,,0
6712,26201,01/03/2019,28.63,-109.95,26201,-99.0,-99.0,Sonora Sur,Bajada,32.39246,13.63077,-99.0,-99.0,21.79285,,,,,,0
6713,26201,02/03/2019,28.63,-109.95,26201,-99.0,-99.0,Sonora Sur,Bajada,28.98145,14.69241,-99.0,-99.0,20.57889,,,,,,0
6718,26206,01/03/2019,30.73,-111.84,26206,-99.0,-99.0,Sonora Norte,Bajada,27.42557,11.89554,-99.0,-99.0,18.06964,,,,,,0
6719,26206,02/03/2019,30.73,-111.84,26206,-99.0,-99.0,Sonora Norte,Bajada,27.68848,12.25308,-99.0,-99.0,18.54459,,,,,,0
6728,26223,01/03/2019,28.47,-110.31,26223,-99.0,-99.0,Sonora Sur,Bajada,32.65417,13.85474,-99.0,-99.0,21.81812,,,,,,0
6729,26223,02/03/2019,28.47,-110.31,26223,-99.0,-99.0,Sonora Sur,Bajada,29.20453,14.96094,-99.0,-99.0,20.66138,,,,,,0
6734,26232,01/03/2019,30.74,-111.16,26232,-99.0,-99.0,Sonora Norte,Bajada,26.37122,10.34177,-99.0,-99.0,16.8891,,,,,,0
6735,26232,02/03/2019,30.74,-111.16,26232,-99.0,-99.0,Sonora Norte,Bajada,26.54138,11.72327,-99.0,-99.0,17.69836,,,,,,0
6736,26235,01/03/2019,27.78,-109.9,26235,-99.0,-99.0,Sonora Sur,Bajada,33.55328,15.85699,-99.0,-99.0,23.12036,,,,,,0
6737,26235,02/03/2019,27.78,-109.9,26235,-99.0,-99.0,Sonora Sur,Bajada,30.92282,16.42639,-99.0,-99.0,22.27017,,,,,,0
6742,26240,01/03/2019,29.11,-109.97,26240,-99.0,-99.0,Sonora Sur,Bajada,30.36206,11.92032,-99.0,-99.0,20.14236,,,,,,0
6743,26240,02/03/2019,29.11,-109.97,26240,-99.0,-99.0,Sonora Sur,Bajada,27.09625,13.47,-99.0,-99.0,19.54874,,,,,,0
6748,26244,01/03/2019,29.13,-110.32,26244,-99.0,-99.0,Sonora Sur,Bajada,30.6228,12.5174,-99.0,-99.0,20.2728,,,,,,0
6749,26244,02/03/2019,29.13,-110.32,26244,-99.0,-99.0,Sonora Sur,Bajada,27.73013,13.55594,-99.0,-99.0,19.85785,,,,,,0
6752,26248,01/03/2019,30.67,-111.41,26248,-99.0,-99.0,Sonora Norte,Bajada,26.73019,10.89288,-99.0,-99.0,17.35788,,,,,,0
6753,26248,02/03/2019,30.67,-111.41,26248,-99.0,-99.0,Sonora Norte,Bajada,27.21521,11.83191,-99.0,-99.0,18.0152,,,,,,0
6754,26249,01/03/2019,30.4,-111.45,26249,-99.0,-99.0,Sonora Norte,Bajada,26.94107,11.18887,-99.0,-99.0,17.6362,,,,,,0
6755,26249,02/03/2019,30.4,-111.45,26249,-99.0,-99.0,Sonora Norte,Bajada,27.83292,11.65948,-99.0,-99.0,18.12201,,,,,,0
6758,26255,01/03/2019,30.45,-111.21,26255,-99.0,-99.0,Sonora Norte,Bajada,26.77588,10.86423,-99.0,-99.0,17.40005,,,,,,0
6759,26255,02/03/2019,30.45,-111.21,26255,-99.0,-99.0,Sonora Norte,Bajada,27.61899,11.54016,-99.0,-99.0,17.96301,,,,,,0
6760,26256,01/03/2019,28.9,-110.25,26256,-99.0,-99.0,Sonora Sur,Bajada,31.09363,12.73126,-99.0,-99.0,20.72769,,,,,,0
6761,26256,02/03/2019,28.9,-110.25,26256,-99.0,-99.0,Sonora Sur,Bajada,27.93695,14.03387,-99.0,-99.0,20.08624,,,,,,0
6768,26261,01/03/2019,28.77,-110.77,26261,-99.0,-99.0,Sonora Sur,Bajada,31.59488,13.25229,-99.0,-99.0,20.91748,,,,,,0
6769,26261,02/03/2019,28.77,-110.77,26261,-99.0,-99.0,Sonora Sur,Bajada,28.59213,14.31296,-99.0,-99.0,20.34879,,,,,,0
6774,26264,01/03/2019,28.38,-110.53,26264,-99.0,-99.0,Sonora Sur,Bajada,32.20694,13.75696,-99.0,-99.0,21.55615,,,,,,0
6775,26264,02/03/2019,28.38,-110.53,26264,-99.0,-99.0,Sonora Sur,Bajada,28.83578,15.12646,-99.0,-99.0,20.50885,,,,,,0
6778,26268,01/03/2019,28.71,-110.35,26268,-99.0,-99.0,Sonora Sur,Bajada,31.91351,13.35437,-99.0,-99.0,21.22888,,,,,,0
6779,26268,02/03/2019,28.71,-110.35,26268,-99.0,-99.0,Sonora Sur,Bajada,28.63138,14.4863,-99.0,-99.0,20.37946,,,,,,0
6782,26270,01/03/2019,29.13,-110.48,26270,-99.0,-99.0,Sonora Sur,Bajada,30.78003,12.90488,-99.0,-99.0,20.36389,,,,,,0
6783,26270,02/03/2019,29.13,-110.48,26270,-99.0,-99.0,Sonora Sur,Bajada,28.13898,13.5834,-99.0,-99.0,20.04788,,,,,,0
6798,26286,01/03/2019,30.62,-110.95,26286,-99.0,-99.0,Sonora Norte,Bajada,26.22125,9.80038,-99.0,-99.0,16.44373,,,,,,0
6799,26286,02/03/2019,30.62,-110.95,26286,-99.0,-99.0,Sonora Norte,Bajada,25.9744,11.32281,-99.0,-99.0,17.19748,,,,,,0
6800,26287,01/03/2019,27.56,-109.85,26287,-99.0,-99.0,Sonora Sur,Bajada,32.96017,16.01663,-99.0,-99.0,22.84488,,,,,,0
6801,26287,02/03/2019,27.56,-109.85,26287,-99.0,-99.0,Sonora Sur,Bajada,30.71368,16.80042,-99.0,-99.0,22.46957,,,,,,0
6802,26288,01/03/2019,30.6,-110.9,26288,-99.0,-99.0,Sonora Norte,Bajada,26.13712,9.55548,-99.0,-99.0,16.23859,,,,,,0
