,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
5768,22030,01/03/2019,20.33,-99.94,22030,-99.0,-99.0,Panuco,Llanura,28.0899,8.87775,-99.0,-99.0,17.83804,,,,,,0
5769,22030,02/03/2019,20.33,-99.94,22030,-99.0,-99.0,Panuco,Llanura,28.92273,10.76929,-99.0,-99.0,18.56784,,,,,,0
5780,22036,01/03/2019,21.55,-99.69,22036,-99.0,-99.0,Panuco,Llanura,30.5993,13.88037,-99.0,-99.0,20.58197,,,,,,0
5781,22036,02/03/2019,21.55,-99.69,22036,-99.0,-99.0,Panuco,Llanura,32.43854,14.73932,-99.0,-99.0,21.93826,,,,,,0
5822,23001,01/03/2019,18.29,-88.64,23001,-99.0,-99.0,Yucatan Este,Llanura,33.00793,22.15472,-99.0,-99.0,26.57739,,,,,,0
5823,23001,02/03/2019,18.29,-88.64,23001,-99.0,-99.0,Yucatan Este,Llanura,33.20532,22.42392,-99.0,-99.0,26.9328,,,,,,0
5824,23002,01/03/2019,18.68,-88.38,23002,-99.0,-99.0,Yucatan Este,Llanura,31.68182,23.81693,-99.0,-99.0,26.88358,,,,,,0
5825,23002,02/03/2019,18.68,-88.38,23002,-99.0,-99.0,Yucatan Este,Llanura,31.94604,23.84158,-99.0,-99.0,27.16461,,,,,,0
5826,23003,01/03/2019,19.58,-88.05,23003,-99.0,-99.0,Yucatan Este,Llanura,32.14264,22.60895,-99.0,-99.0,26.71146,,,,,,0
5827,23003,02/03/2019,19.58,-88.05,23003,-99.0,-99.0,Yucatan Este,Llanura,32.71497,23.16724,-99.0,-99.0,27.20953,,,,,,0
5832,23012,01/03/2019,20.49,-87.74,23012,-99.0,-99.0,Yucatan Norte,Llanura,31.97495,20.84424,-99.0,-99.0,25.77911,,,,,,0
5833,23012,02/03/2019,20.49,-87.74,23012,-99.0,-99.0,Yucatan Norte,Llanura,32.54565,22.03253,-99.0,-99.0,26.5954,,,,,,0
5834,23013,01/03/2019,19.8,-88.75,23013,-99.0,-99.0,Yucatan Este,Llanura,34.55478,21.22131,-99.0,-99.0,26.90549,,,,,,0
5835,23013,02/03/2019,19.8,-88.75,23013,-99.0,-99.0,Yucatan Este,Llanura,34.58511,20.90463,-99.0,-99.0,27.2572,,,,,,0
5836,23015,01/03/2019,18.55,-88.48,23015,-99.0,-99.0,Yucatan Este,Llanura,32.18414,23.08987,-99.0,-99.0,26.72458,,,,,,0
5837,23015,02/03/2019,18.55,-88.48,23015,-99.0,-99.0,Yucatan Este,Llanura,32.46506,23.17996,-99.0,-99.0,27.03159,,,,,,0
5840,23017,01/03/2019,19.23,-88.12,23017,-99.0,-99.0,Yucatan Este,Llanura,32.021,23.44992,-99.0,-99.0,26.93808,,,,,,0
5841,23017,02/03/2019,19.23,-88.12,23017,-99.0,-99.0,Yucatan Este,Llanura,32.45081,23.76279,-99.0,-99.0,27.33038,,,,,,0
5842,23018,01/03/2019,18.23,-88.67,23018,-99.0,-99.0,Yucatan Este,Llanura,33.07343,22.09558,-99.0,-99.0,26.57309,,,,,,0
5843,23018,02/03/2019,18.23,-88.67,23018,-99.0,-99.0,Yucatan Este,Llanura,33.23236,22.39743,-99.0,-99.0,26.93219,,,,,,0
5844,23021,01/03/2019,18.92,-88.28,23021,-99.0,-99.0,Yucatan Este,Llanura,31.96738,23.97125,-99.0,-99.0,27.03574,,,,,,0
5845,23021,02/03/2019,18.92,-88.28,23021,-99.0,-99.0,Yucatan Este,Llanura,32.22708,23.98572,-99.0,-99.0,27.33875,,,,,,0
5846,23022,01/03/2019,19.85,-88.14,23022,-99.0,-99.0,Yucatan Este,Llanura,32.78107,21.88797,-99.0,-99.0,26.50256,,,,,,0
5847,23022,02/03/2019,19.85,-88.14,23022,-99.0,-99.0,Yucatan Este,Llanura,33.31522,22.59891,-99.0,-99.0,27.12839,,,,,,0
5848,23024,01/03/2019,20.19,-88.37,23024,-99.0,-99.0,Yucatan Norte,Llanura,33.65689,20.80991,-99.0,-99.0,26.42993,,,,,,0
5849,23024,02/03/2019,20.19,-88.37,23024,-99.0,-99.0,Yucatan Norte,Llanura,34.08203,21.68878,-99.0,-99.0,27.15302,,,,,,0
5854,23030,01/03/2019,20.88,-87.58,23030,-99.0,-99.0,Yucatan Norte,Llanura,32.10056,20.97037,-99.0,-99.0,25.78726,,,,,,0
5855,23030,02/03/2019,20.88,-87.58,23030,-99.0,-99.0,Yucatan Norte,Llanura,32.78079,21.51062,-99.0,-99.0,26.53458,,,,,,0
5856,23031,01/03/2019,19.69,-88.38,23031,-99.0,-99.0,Yucatan Este,Llanura,33.16125,21.93719,-99.0,-99.0,26.71924,,,,,,0
5857,23031,02/03/2019,19.69,-88.38,23031,-99.0,-99.0,Yucatan Este,Llanura,33.55255,22.15851,-99.0,-99.0,27.18091,,,,,,0
5858,23033,01/03/2019,18.98,-88.21,23033,-99.0,-99.0,Yucatan Este,Llanura,31.91183,24.07074,-99.0,-99.0,27.05969,,,,,,0
5859,23033,02/03/2019,18.98,-88.21,23033,-99.0,-99.0,Yucatan Este,Llanura,32.18158,24.13837,-99.0,-99.0,27.36957,,,,,,0
5860,23040,01/03/2019,18.51,-88.57,23040,-99.0,-99.0,Yucatan Este,Llanura,32.76028,22.46506,-99.0,-99.0,26.63235,,,,,,0
5861,23040,02/03/2019,18.51,-88.57,23040,-99.0,-99.0,Yucatan Este,Llanura,33.05002,22.58661,-99.0,-99.0,26.96777,,,,,,0
5862,23041,01/03/2019,19.9,-88.81,23041,-99.0,-99.0,Yucatan Este,Llanura,34.61752,21.09705,-99.0,-99.0,26.9151,,,,,,0
5863,23041,02/03/2019,19.9,-88.81,23041,-99.0,-99.0,Yucatan Este,Llanura,34.64709,20.99139,-99.0,-99.0,27.31891,,,,,,0
5864,23042,01/03/2019,19.02,-88.11,23042,-99.0,-99.0,Yucatan Este,Llanura,31.88354,24.01099,-99.0,-99.0,27.04849,,,,,,0
5865,23042,02/03/2019,19.02,-88.11,23042,-99.0,-99.0,Yucatan Este,Llanura,32.18594,24.16785,-99.0,-99.0,27.37836,,,,,,0
5866,23043,01/03/2019,18.76,-88.34,23043,-99.0,-99.0,Yucatan Este,Llanura,31.70184,23.9696,-99.0,-99.0,26.95502,,,,,,0
5867,23043,02/03/2019,18.76,-88.34,23043,-99.0,-99.0,Yucatan Este,Llanura,31.96097,23.97507,-99.0,-99.0,27.23846,,,,,,0
5868,23044,01/03/2019,19.63,-88.69,23044,-99.0,-99.0,Yucatan Este,Llanura,34.40359,21.38016,-99.0,-99.0,26.87286,,,,,,0
5869,23044,02/03/2019,19.63,-88.69,23044,-99.0,-99.0,Yucatan Este,Llanura,34.44153,20.74908,-99.0,-99.0,27.13483,,,,,,0
5870,23049,01/03/2019,18.57,-88.46,23049,-99.0,-99.0,Yucatan Este,Llanura,32.05289,23.2478,-99.0,-99.0,26.75235,,,,,,0
5871,23049,02/03/2019,18.57,-88.46,23049,-99.0,-99.0,Yucatan Este,Llanura,32.33063,23.32541,-99.0,-99.0,27.05252,,,,,,0
5872,23050,01/03/2019,18.25,-88.63,23050,-99.0,-99.0,Yucatan Este,Llanura,32.95816,22.20264,-99.0,-99.0,26.58392,,,,,,0
5873,23050,02/03/2019,18.25,-88.63,23050,-99.0,-99.0,Yucatan Este,Llanura,33.13269,22.48868,-99.0,-99.0,26.93726,,,,,,0
5874,23051,01/03/2019,18.96,-88.16,23051,-99.0,-99.0,Yucatan Este,Llanura,31.79828,24.16199,-99.0,-99.0,27.06351,,,,,,0
5875,23051,02/03/2019,18.96,-88.16,23051,-99.0,-99.0,Yucatan Este,Llanura,32.07227,24.25259,-99.0,-99.0,27.37137,,,,,,0
5876,23150,01/03/2019,20.03,-88.54,23150,-99.0,-99.0,Yucatan Norte,Llanura,34.2572,21.11395,-99.0,-99.0,26.79382,,,,,,0
5877,23150,02/03/2019,20.03,-88.54,23150,-99.0,-99.0,Yucatan Norte,Llanura,34.43555,21.41083,-99.0,-99.0,27.3291,,,,,,0
5878,23152,01/03/2019,19.16,-88.1,23152,-99.0,-99.0,Yucatan Este,Llanura,31.95148,23.69031,-99.0,-99.0,26.98346,,,,,,0
5879,23152,02/03/2019,19.16,-88.1,23152,-99.0,-99.0,Yucatan Este,Llanura,32.32672,23.93759,-99.0,-99.0,27.34882,,,,,,0
5880,23153,01/03/2019,18.52,-88.3,23153,-99.0,-99.0,Yucatan Este,Llanura,30.8317,24.47128,-99.0,-99.0,26.90329,,,,,,0
5881,23153,02/03/2019,18.52,-88.3,23153,-99.0,-99.0,Yucatan Este,Llanura,31.10367,24.54337,-99.0,-99.0,27.14996,,,,,,0
5884,23157,01/03/2019,20.88,-87.55,23157,-99.0,-99.0,Yucatan Norte,Llanura,32.06061,20.98273,-99.0,-99.0,25.77219,,,,,,0
5885,23157,02/03/2019,20.88,-87.55,23157,-99.0,-99.0,Yucatan Norte,Llanura,32.74268,21.51852,-99.0,-99.0,26.52023,,,,,,0
5890,23162,01/03/2019,19.5,-88.4,23162,-99.0,-99.0,Yucatan Este,Llanura,33.07672,22.18921,-99.0,-99.0,26.81396,,,,,,0
5891,23162,02/03/2019,19.5,-88.4,23162,-99.0,-99.0,Yucatan Este,Llanura,33.44495,22.14703,-99.0,-99.0,27.17719,,,,,,0
5906,24007,01/03/2019,23.76,-100.73,24007,-99.0,-99.0,El Salado,Llanura,28.9791,11.23203,-99.0,-99.0,18.94449,,,,,,0
5907,24007,02/03/2019,23.76,-100.73,24007,-99.0,-99.0,El Salado,Llanura,31.28473,11.72983,-99.0,-99.0,20.05109,,,,,,0
5908,24008,01/03/2019,22.43,-100.28,24008,-99.0,-99.0,Panuco,Llanura,31.57275,14.08441,-99.0,-99.0,20.83615,,,,,,0
5909,24008,02/03/2019,22.43,-100.28,24008,-99.0,-99.0,Panuco,Llanura,33.57587,14.65549,-99.0,-99.0,22.31595,,,,,,0
5916,24013,01/03/2019,22.25,-99.67,24013,-99.0,-99.0,El Salado,Llanura,32.27872,16.13892,-99.0,-99.0,22.38474,,,,,,0
5917,24013,02/03/2019,22.25,-99.67,24013,-99.0,-99.0,El Salado,Llanura,33.95081,16.52948,-99.0,-99.0,23.58594,,,,,,0
5920,24015,01/03/2019,22.21,-98.39,24015,-99.0,-99.0,Panuco,Llanura,31.56546,20.4046,-99.0,-99.0,24.77335,,,,,,0
5921,24015,02/03/2019,22.21,-98.39,24015,-99.0,-99.0,Panuco,Llanura,31.63721,20.79507,-99.0,-99.0,25.06958,,,,,,0
5924,24017,01/03/2019,22.13,-98.73,24017,-99.0,-99.0,Panuco,Llanura,33.94254,20.1897,-99.0,-99.0,25.63763,,,,,,0
5925,24017,02/03/2019,22.13,-98.73,24017,-99.0,-99.0,Panuco,Llanura,34.04877,20.59222,-99.0,-99.0,25.95206,,,,,,0
5926,24018,01/03/2019,21.97,-98.87,24018,-99.0,-99.0,Panuco,Llanura,33.79111,19.98969,-99.0,-99.0,25.40601,,,,,,0
5927,24018,02/03/2019,21.97,-98.87,24018,-99.0,-99.0,Panuco,Llanura,34.11795,20.3085,-99.0,-99.0,25.79556,,,,,,0
5930,24020,01/03/2019,21.87,-98.68,24020,-99.0,-99.0,Panuco,Llanura,33.57861,20.09341,-99.0,-99.0,25.38531,,,,,,0
5931,24020,02/03/2019,21.87,-98.68,24020,-99.0,-99.0,Panuco,Llanura,33.91754,20.39001,-99.0,-99.0,25.77417,,,,,,0
5934,24022,01/03/2019,22.93,-100.46,24022,-99.0,-99.0,El Salado,Llanura,30.63226,13.18359,-99.0,-99.0,20.18195,,,,,,0
5935,24022,02/03/2019,22.93,-100.46,24022,-99.0,-99.0,El Salado,Llanura,32.79388,13.73596,-99.0,-99.0,21.56262,,,,,,0
5950,24033,01/03/2019,23.46,-100.99,24033,-99.0,-99.0,El Salado,Llanura,28.39752,10.93503,-99.0,-99.0,18.35751,,,,,,0
5951,24033,02/03/2019,23.46,-100.99,24033,-99.0,-99.0,El Salado,Llanura,30.34827,11.27802,-99.0,-99.0,19.68265,,,,,,0
5956,24036,01/03/2019,21.98,-98.57,24036,-99.0,-99.0,Panuco,Llanura,33.16168,20.26654,-99.0,-99.0,25.32916,,,,,,0
5957,24036,02/03/2019,21.98,-98.57,24036,-99.0,-99.0,Panuco,Llanura,33.38925,20.57269,-99.0,-99.0,25.65375,,,,,,0
5964,24040,01/03/2019,23.68,-100.64,24040,-99.0,-99.0,El Salado,Llanura,29.29901,11.39078,-99.0,-99.0,19.2063,,,,,,0
5965,24040,02/03/2019,23.68,-100.64,24040,-99.0,-99.0,El Salado,Llanura,31.52036,12.00964,-99.0,-99.0,20.32458,,,,,,0
5966,24041,01/03/2019,23.65,-100.63,24041,-99.0,-99.0,El Salado,Llanura,29.38385,11.43079,-99.0,-99.0,19.27386,,,,,,0
5967,24041,02/03/2019,23.65,-100.63,24041,-99.0,-99.0,El Salado,Llanura,31.57581,12.08572,-99.0,-99.0,20.40137,,,,,,0
5986,24052,01/03/2019,22.13,-100.06,24052,-99.0,-99.0,Panuco,Llanura,31.34589,14.17722,-99.0,-99.0,20.83621,,,,,,0
5987,24052,02/03/2019,22.13,-100.06,24052,-99.0,-99.0,Panuco,Llanura,33.42764,15.12662,-99.0,-99.0,22.38739,,,,,,0
5990,24054,01/03/2019,21.65,-99.83,24054,-99.0,-99.0,Panuco,Llanura,30.68018,13.37143,-99.0,-99.0,20.32385,,,,,,0
5991,24054,02/03/2019,21.65,-99.83,24054,-99.0,-99.0,Panuco,Llanura,32.55829,14.25461,-99.0,-99.0,21.69864,,,,,,0
5992,24055,01/03/2019,22.49,-101.79,24055,-99.0,-99.0,El Salado,Llanura,27.92197,8.91794,-99.0,-99.0,17.45782,,,,,,0
5993,24055,02/03/2019,22.49,-101.79,24055,-99.0,-99.0,El Salado,Llanura,28.77826,10.24985,-99.0,-99.0,19.0647,,,,,,0
5996,24057,01/03/2019,22.86,-100.15,24057,-99.0,-99.0,El Salado,Llanura,31.10681,13.93222,-99.0,-99.0,20.67065,,,,,,0
5997,24057,02/03/2019,22.86,-100.15,24057,-99.0,-99.0,El Salado,Llanura,33.11365,14.17444,-99.0,-99.0,22.00955,,,,,,0
6000,24060,01/03/2019,21.84,-99.64,24060,-99.0,-99.0,Panuco,Llanura,31.78183,15.77197,-99.0,-99.0,22.04468,,,,,,0
6001,24060,02/03/2019,21.84,-99.64,24060,-99.0,-99.0,Panuco,Llanura,33.49789,16.47873,-99.0,-99.0,23.29306,,,,,,0
6004,24062,01/03/2019,21.92,-100.0,24062,-99.0,-99.0,Panuco,Llanura,31.14667,13.95096,-99.0,-99.0,20.69547,,,,,,0
6005,24062,02/03/2019,21.92,-100.0,24062,-99.0,-99.0,Panuco,Llanura,33.20139,15.00562,-99.0,-99.0,22.22437,,,,,,0
6012,24066,01/03/2019,22.08,-99.87,24066,-99.0,-99.0,Panuco,Llanura,31.49799,14.5943,-99.0,-99.0,21.15164,,,,,,0
6013,24066,02/03/2019,22.08,-99.87,24066,-99.0,-99.0,Panuco,Llanura,33.52478,15.53427,-99.0,-99.0,22.65543,,,,,,0
6018,24070,01/03/2019,22.21,-101.02,24070,-99.0,-99.0,El Salado,Llanura,29.15668,10.32953,-99.0,-99.0,18.37885,,,,,,0
6019,24070,02/03/2019,22.21,-101.02,24070,-99.0,-99.0,El Salado,Llanura,30.24573,11.38666,-99.0,-99.0,19.6474,,,,,,0
6032,24077,01/03/2019,23.33,-101.74,24077,-99.0,-99.0,El Salado,Llanura,27.77249,8.74554,-99.0,-99.0,17.64951,,,,,,0
6033,24077,02/03/2019,23.33,-101.74,24077,-99.0,-99.0,El Salado,Llanura,29.58862,9.34662,-99.0,-99.0,18.85547,,,,,,0
6038,24081,01/03/2019,22.18,-100.94,24081,-99.0,-99.0,El Salado,Llanura,29.59766,10.94876,-99.0,-99.0,18.76672,,,,,,0
6039,24081,02/03/2019,22.18,-100.94,24081,-99.0,-99.0,El Salado,Llanura,30.85422,11.89526,-99.0,-99.0,20.05328,,,,,,0
6060,24094,01/03/2019,23.89,-100.95,24094,-99.0,-99.0,El Salado,Llanura,28.10651,10.73447,-99.0,-99.0,18.19257,,,,,,0
6061,24094,02/03/2019,23.89,-100.95,24094,-99.0,-99.0,El Salado,Llanura,30.53943,11.01672,-99.0,-99.0,19.41998,,,,,,0
6062,24095,01/03/2019,22.18,-98.56,24095,-99.0,-99.0,Panuco,Llanura,33.27112,20.20197,-99.0,-99.0,25.37622,,,,,,0
6063,24095,02/03/2019,22.18,-98.56,24095,-99.0,-99.0,Panuco,Llanura,33.37341,20.61743,-99.0,-99.0,25.69595,,,,,,0
6068,24098,01/03/2019,22.67,-100.92,24098,-99.0,-99.0,El Salado,Llanura,30.17499,11.83185,-99.0,-99.0,19.44125,,,,,,0
6069,24098,02/03/2019,22.67,-100.92,24098,-99.0,-99.0,El Salado,Llanura,31.9118,12.58795,-99.0,-99.0,20.79959,,,,,,0
6070,24099,01/03/2019,22.65,-100.85,24099,-99.0,-99.0,El Salado,Llanura,30.62518,12.44742,-99.0,-99.0,19.84729,,,,,,0
6071,24099,02/03/2019,22.65,-100.85,24099,-99.0,-99.0,El Salado,Llanura,32.46857,13.17004,-99.0,-99.0,21.24191,,,,,,0
6072,24101,01/03/2019,21.8,-100.93,24101,-99.0,-99.0,Panuco,Llanura,29.10843,10.65042,-99.0,-99.0,18.44058,,,,,,0
6073,24101,02/03/2019,21.8,-100.93,24101,-99.0,-99.0,Panuco,Llanura,30.00983,11.39752,-99.0,-99.0,19.42148,,,,,,0
6076,24103,01/03/2019,22.33,-100.27,24103,-99.0,-99.0,Panuco,Llanura,31.45462,13.95264,-99.0,-99.0,20.74118,,,,,,0
6077,24103,02/03/2019,22.33,-100.27,24103,-99.0,-99.0,Panuco,Llanura,33.44815,14.60818,-99.0,-99.0,22.22174,,,,,,0
6080,24106,01/03/2019,22.04,-100.73,24106,-99.0,-99.0,Panuco,Llanura,30.39722,11.89886,-99.0,-99.0,19.42117,,,,,,0
6081,24106,02/03/2019,22.04,-100.73,24106,-99.0,-99.0,Panuco,Llanura,31.996,12.6835,-99.0,-99.0,20.72897,,,,,,0
6082,24107,01/03/2019,22.32,-98.87,24107,-99.0,-99.0,Panuco,Llanura,33.96991,19.71829,-99.0,-99.0,25.42078,,,,,,0
6083,24107,02/03/2019,22.32,-98.87,24107,-99.0,-99.0,Panuco,Llanura,34.13336,20.21118,-99.0,-99.0,25.83234,,,,,,0
6084,24108,01/03/2019,22.23,-98.41,24108,-99.0,-99.0,Panuco,Llanura,31.80206,20.38254,-99.0,-99.0,24.86169,,,,,,0
6085,24108,02/03/2019,22.23,-98.41,24108,-99.0,-99.0,Panuco,Llanura,31.85086,20.79321,-99.0,-99.0,25.15857,,,,,,0
6090,24111,01/03/2019,22.15,-100.98,24111,-99.0,-99.0,El Salado,Llanura,29.25702,10.569,-99.0,-99.0,18.47162,,,,,,0
6091,24111,02/03/2019,22.15,-100.98,24111,-99.0,-99.0,El Salado,Llanura,30.37094,11.5596,-99.0,-99.0,19.73453,,,,,,0
6094,24114,01/03/2019,21.96,-100.0,24114,-99.0,-99.0,Panuco,Llanura,31.19543,14.03973,-99.0,-99.0,20.75134,,,,,,0
6095,24114,02/03/2019,21.96,-100.0,24114,-99.0,-99.0,Panuco,Llanura,33.26431,15.10849,-99.0,-99.0,22.29318,,,,,,0
6104,24124,01/03/2019,22.02,-98.64,24124,-99.0,-99.0,Panuco,Llanura,33.63788,20.28836,-99.0,-99.0,25.54773,,,,,,0
6105,24124,02/03/2019,22.02,-98.64,24124,-99.0,-99.0,Panuco,Llanura,33.77832,20.63184,-99.0,-99.0,25.84671,,,,,,0
6108,24127,01/03/2019,21.91,-101.38,24127,-99.0,-99.0,El Salado,Llanura,27.92145,9.56,-99.0,-99.0,17.45148,,,,,,0
6109,24127,02/03/2019,21.91,-101.38,24127,-99.0,-99.0,El Salado,Llanura,28.42157,10.49716,-99.0,-99.0,18.57993,,,,,,0
6110,24128,01/03/2019,21.76,-100.98,24128,-99.0,-99.0,Panuco,Llanura,28.70166,10.37912,-99.0,-99.0,18.15445,,,,,,0
6111,24128,02/03/2019,21.76,-100.98,24128,-99.0,-99.0,Panuco,Llanura,29.43564,11.07004,-99.0,-99.0,19.06363,,,,,,0
6112,24130,01/03/2019,22.39,-100.07,24130,-99.0,-99.0,Panuco,Llanura,31.62738,14.466,-99.0,-99.0,21.03763,,,,,,0
6113,24130,02/03/2019,22.39,-100.07,24130,-99.0,-99.0,Panuco,Llanura,33.68411,15.06369,-99.0,-99.0,22.54803,,,,,,0
6116,24133,01/03/2019,21.84,-98.82,24133,-99.0,-99.0,Panuco,Llanura,33.62979,19.90723,-99.0,-99.0,25.28897,,,,,,0
6117,24133,02/03/2019,21.84,-98.82,24133,-99.0,-99.0,Panuco,Llanura,34.0625,20.20496,-99.0,-99.0,25.73096,,,,,,0
6122,24137,01/03/2019,21.76,-99.27,24137,-99.0,-99.0,Panuco,Llanura,31.8829,16.61914,-99.0,-99.0,22.59528,,,,,,0
6123,24137,02/03/2019,21.76,-99.27,24137,-99.0,-99.0,Panuco,Llanura,33.43475,17.22247,-99.0,-99.0,23.73239,,,,,,0
6126,24139,01/03/2019,22.08,-98.81,24139,-99.0,-99.0,Panuco,Llanura,33.96344,20.13538,-99.0,-99.0,25.5957,,,,,,0
6127,24139,02/03/2019,22.08,-98.81,24139,-99.0,-99.0,Panuco,Llanura,34.12817,20.51053,-99.0,-99.0,25.92703,,,,,,0
6138,24149,01/03/2019,21.89,-98.85,24149,-99.0,-99.0,Panuco,Llanura,33.70203,19.93942,-99.0,-99.0,25.33871,,,,,,0
6139,24149,02/03/2019,21.89,-98.85,24149,-99.0,-99.0,Panuco,Llanura,34.0864,20.24808,-99.0,-99.0,25.75708,,,,,,0
6142,24151,01/03/2019,23.31,-101.96,24151,-99.0,-99.0,El Salado,Llanura,27.76202,8.52264,-99.0,-99.0,17.63708,,,,,,0
6143,24151,02/03/2019,23.31,-101.96,24151,-99.0,-99.0,El Salado,Llanura,29.58139,9.15155,-99.0,-99.0,18.80585,,,,,,0
6146,24153,01/03/2019,22.25,-100.91,24153,-99.0,-99.0,El Salado,Llanura,29.99622,11.37387,-99.0,-99.0,19.12149,,,,,,0
6147,24153,02/03/2019,22.25,-100.91,24153,-99.0,-99.0,El Salado,Llanura,31.41849,12.28537,-99.0,-99.0,20.44479,,,,,,0
6150,24155,01/03/2019,22.23,-100.85,24155,-99.0,-99.0,El Salado,Llanura,30.32016,11.83163,-99.0,-99.0,19.40765,,,,,,0
6151,24155,02/03/2019,22.23,-100.85,24155,-99.0,-99.0,El Salado,Llanura,31.86478,12.66159,-99.0,-99.0,20.74463,,,,,,0
6156,24159,01/03/2019,22.36,-99.86,24159,-99.0,-99.0,El Salado,Llanura,31.76437,14.82745,-99.0,-99.0,21.32391,,,,,,0
6157,24159,02/03/2019,22.36,-99.86,24159,-99.0,-99.0,El Salado,Llanura,33.74295,15.37073,-99.0,-99.0,22.77081,,,,,,0
6162,24162,01/03/2019,23.36,-100.55,24162,-99.0,-99.0,El Salado,Llanura,29.94208,11.9693,-99.0,-99.0,19.68948,,,,,,0
6163,24162,02/03/2019,23.36,-100.55,24162,-99.0,-99.0,El Salado,Llanura,32.02008,12.72778,-99.0,-99.0,20.89685,,,,,,0
6164,24163,01/03/2019,21.84,-101.12,24163,-99.0,-99.0,Panuco,Llanura,28.13092,9.84863,-99.0,-99.0,17.65671,,,,,,0
6165,24163,02/03/2019,21.84,-101.12,24163,-99.0,-99.0,Panuco,Llanura,28.72327,10.6651,-99.0,-99.0,18.68442,,,,,,0
6166,24164,01/03/2019,22.86,-100.69,24164,-99.0,-99.0,El Salado,Llanura,30.6037,13.02856,-99.0,-99.0,20.08307,,,,,,0
6167,24164,02/03/2019,22.86,-100.69,24164,-99.0,-99.0,El Salado,Llanura,32.74771,13.63504,-99.0,-99.0,21.48038,,,,,,0
6174,24168,01/03/2019,22.6,-100.15,24168,-99.0,-99.0,El Salado,Llanura,31.57495,14.34979,-99.0,-99.0,20.97083,,,,,,0
6175,24168,02/03/2019,22.6,-100.15,24168,-99.0,-99.0,El Salado,Llanura,33.60123,14.77335,-99.0,-99.0,22.42606,,,,,,0
6182,24172,01/03/2019,21.86,-100.03,24172,-99.0,-99.0,Panuco,Llanura,31.01706,13.68808,-99.0,-99.0,20.52548,,,,,,0
6183,24172,02/03/2019,21.86,-100.03,24172,-99.0,-99.0,Panuco,Llanura,33.0416,14.71744,-99.0,-99.0,22.0293,,,,,,0
6184,24173,01/03/2019,22.18,-99.65,24173,-99.0,-99.0,El Salado,Llanura,32.31213,16.32501,-99.0,-99.0,22.5242,,,,,,0
6185,24173,02/03/2019,22.18,-99.65,24173,-99.0,-99.0,El Salado,Llanura,33.95969,16.78543,-99.0,-99.0,23.70718,,,,,,0
6188,24175,01/03/2019,24.28,-100.78,24175,-99.0,-99.0,El Salado,Llanura,27.86469,10.97852,-99.0,-99.0,18.18076,,,,,,0
6189,24175,02/03/2019,24.28,-100.78,24175,-99.0,-99.0,El Salado,Llanura,30.30383,10.38669,-99.0,-99.0,18.78864,,,,,,0
6192,24177,01/03/2019,22.05,-100.46,24177,-99.0,-99.0,Panuco,Llanura,30.71744,12.45007,-99.0,-99.0,19.79416,,,,,,0
6193,24177,02/03/2019,22.05,-100.46,24177,-99.0,-99.0,Panuco,Llanura,32.47583,13.25952,-99.0,-99.0,21.15488,,,,,,0
6194,24179,01/03/2019,22.1,-100.71,24179,-99.0,-99.0,El Salado,Llanura,30.54147,12.09039,-99.0,-99.0,19.56021,,,,,,0
6195,24179,02/03/2019,22.1,-100.71,24179,-99.0,-99.0,El Salado,Llanura,32.19177,12.85391,-99.0,-99.0,20.88382,,,,,,0
6200,24182,01/03/2019,21.56,-98.82,24182,-99.0,-99.0,Panuco,Llanura,32.96085,19.2027,-99.0,-99.0,24.5799,,,,,,0
6201,24182,02/03/2019,21.56,-98.82,24182,-99.0,-99.0,Panuco,Llanura,33.88794,19.46524,-99.0,-99.0,25.28183,,,,,,0
6208,24188,01/03/2019,22.92,-100.94,24188,-99.0,-99.0,El Salado,Llanura,29.51657,11.94971,-99.0,-99.0,19.15671,,,,,,0
6209,24188,02/03/2019,22.92,-100.94,24188,-99.0,-99.0,El Salado,Llanura,31.4447,12.29626,-99.0,-99.0,20.44073,,,,,,0
6212,24190,01/03/2019,22.41,-99.85,24190,-99.0,-99.0,El Salado,Llanura,31.8277,14.91632,-99.0,-99.0,21.39413,,,,,,0
6213,24190,02/03/2019,22.41,-99.85,24190,-99.0,-99.0,El Salado,Llanura,33.78519,15.38855,-99.0,-99.0,22.82129,,,,,,0
6216,24192,01/03/2019,22.77,-100.89,24192,-99.0,-99.0,El Salado,Llanura,30.11472,12.18472,-99.0,-99.0,19.53094,,,,,,0
6217,24192,02/03/2019,22.77,-100.89,24192,-99.0,-99.0,El Salado,Llanura,32.0022,12.77591,-99.0,-99.0,20.87823,,,,,,0
6222,24195,01/03/2019,22.26,-99.86,24195,-99.0,-99.0,Panuco,Llanura,31.65973,14.7298,-99.0,-99.0,21.25067,,,,,,0
6223,24195,02/03/2019,22.26,-99.86,24195,-99.0,-99.0,Panuco,Llanura,33.65936,15.42477,-99.0,-99.0,22.72125,,,,,,0
6236,25003,01/03/2019,25.92,-109.17,25003,-99.0,-99.0,Sinaloa,Llanura,27.76886,16.3631,-99.0,-99.0,20.63599,,,,,,0
