,Unnamed: 0,Unnamed: 0.1,Ano,Mes,Dia,Antena,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas,clase
530,1060,1060,2019,3,1,16212,19.47,-102.08,29.7984,12.65707,29.7984,12.65707,20.14032,20.14032,0
531,1062,1062,2019,3,1,16213,19.7,-100.48,28.63351,9.80399,28.63351,9.80399,18.35901,18.35901,0
532,1064,1064,2019,3,1,16231,19.94,-101.38,28.91803,9.84293,28.91803,9.84293,18.32648,18.32648,0
533,1066,1066,2019,3,1,16232,19.38,-100.83,30.29449,11.90738,30.29449,11.90738,20.13342,20.13342,0
534,1068,1068,2019,3,1,16235,19.68,-100.74,29.04904,10.13058,29.04904,10.13058,18.71057,18.71057,0
535,1070,1070,2019,3,1,16237,18.93,-100.57,33.64584,16.5116,33.64584,16.5116,24.18127,24.18127,1
536,1072,1072,2019,3,1,16239,18.08,-102.66,29.2547,21.92691,29.2547,21.92691,24.63251,24.63251,1
537,1074,1074,2019,3,1,16240,19.82,-101.93,28.77469,10.61758,28.77469,10.61758,18.68649,18.68649,0
538,1076,1076,2019,3,1,16241,19.42,-100.91,29.96863,11.41647,29.96863,11.41647,19.64639,19.64639,0
539,1078,1078,2019,3,1,16243,20.06,-101.89,28.87012,10.05191,28.87012,10.05191,18.56592,18.56592,0
540,1080,1080,2019,3,1,16245,19.24,-100.79,31.57321,13.66367,31.57321,13.66367,21.67206,21.67206,1
541,1082,1082,2019,3,1,16247,19.68,-101.39,29.12363,10.30145,29.12363,10.30145,18.53601,18.53601,0
542,1084,1084,2019,3,1,16248,19.92,-101.86,28.65903,10.1983,28.65903,10.1983,18.46765,18.46765,0
543,1086,1086,2019,3,1,16250,19.99,-101.28,28.92493,9.79852,28.92493,9.79852,18.30713,18.30713,0
544,1088,1088,2019,3,1,16251,19.8,-102.29,30.46539,11.87976,30.46539,11.87976,20.27533,20.27533,0
545,1090,1090,2019,3,1,16254,19.78,-101.48,28.9762,10.21265,28.9762,10.21265,18.48889,18.48889,0
546,1092,1092,2019,3,1,16255,19.9,-100.69,28.35806,9.03375,28.35806,9.03375,17.86197,17.86197,0
547,1094,1094,2019,3,1,16514,19.65,-100.48,28.75543,10.03067,28.75543,10.03067,18.52411,18.52411,0
548,1096,1096,2019,3,1,17008,18.44,-99.03,33.36819,15.46072,33.36819,15.46072,23.64166,23.64166,1
549,1098,1098,2019,3,1,17009,19.03,-99.27,29.53772,10.53241,29.53772,10.53241,19.20859,19.20859,0
550,1100,1100,2019,3,1,17013,18.71,-99.09,31.89526,13.57654,31.89526,13.57654,21.96118,21.96118,1
551,1102,1102,2019,3,1,17021,18.62,-98.94,32.49069,14.5448,32.49069,14.5448,22.64291,22.64291,1
552,1104,1104,2019,3,1,17022,19.04,-99.26,29.49945,10.50107,29.49945,10.50107,19.17194,19.17194,0
553,1106,1106,2019,3,1,17029,18.87,-99.43,30.71674,11.91129,30.71674,11.91129,20.57376,20.57376,0
554,1108,1108,2019,3,1,17033,18.45,-99.1,33.38782,15.42053,33.38782,15.42053,23.70001,23.70001,1
555,1110,1110,2019,3,1,17039,19.04,-99.09,29.39026,10.5499,29.39026,10.5499,19.07269,19.07269,0
556,1112,1112,2019,3,1,17046,18.89,-98.69,30.15854,11.79648,30.15854,11.79648,19.95349,19.95349,0
557,1114,1114,2019,3,1,17047,19.06,-99.27,29.4176,10.41827,29.4176,10.41827,19.09274,19.09274,0
558,1116,1116,2019,3,1,17049,18.99,-99.1,29.87457,11.06741,29.87457,11.06741,19.58344,19.58344,0
559,1118,1118,2019,3,1,17057,18.53,-98.94,32.97638,15.13513,32.97638,15.13513,23.20221,23.20221,1
560,1120,1120,2019,3,1,17060,18.93,-98.69,29.92325,11.50705,29.92325,11.50705,19.68338,19.68338,0
561,1122,1122,2019,3,1,17071,18.88,-99.15,30.48151,11.73193,30.48151,11.73193,20.28714,20.28714,0
562,1124,1124,2019,3,1,17072,18.74,-99.27,31.73401,13.15579,31.73401,13.15579,21.76736,21.76736,1
563,1126,1126,2019,3,1,18002,21.06,-104.48,32.56427,13.18274,32.56427,13.18274,21.1958,21.1958,2
564,1128,1128,2019,3,1,18008,21.84,-104.72,32.85934,15.04849,32.85934,15.04849,22.43268,22.43268,2
565,1130,1130,2019,3,1,18009,21.83,-104.83,32.80392,16.36569,32.80392,16.36569,23.11664,23.11664,2
566,1132,1132,2019,3,1,18010,21.31,-104.91,31.97675,17.03735,31.97675,17.03735,22.91748,22.91748,2
567,1134,1134,2019,3,1,18011,21.89,-104.36,32.86035,11.94064,32.86035,11.94064,20.74582,20.74582,2
568,1136,1136,2019,3,1,18014,21.92,-104.51,32.88693,12.54474,32.88693,12.54474,21.08139,21.08139,2
569,1138,1138,2019,3,1,18019,21.65,-105.03,32.31284,17.31918,32.31284,17.31918,23.32764,23.32764,2
570,1140,1140,2019,3,1,18023,21.3,-104.88,31.99033,16.90179,31.99033,16.90179,22.85382,22.85382,2
571,1142,1142,2019,3,1,18024,21.65,-105.12,31.86703,17.59302,31.86703,17.59302,23.31564,23.31564,2
572,1144,1144,2019,3,1,18025,21.28,-105.08,31.56033,17.52011,31.56033,17.52011,23.00687,23.00687,2
573,1146,1146,2019,3,1,18027,22.17,-105.01,32.46667,16.3877,32.46667,16.3877,23.07236,23.07236,2
574,1148,1148,2019,3,1,18033,22.05,-104.92,32.85065,16.55432,32.85065,16.55432,23.31604,23.31604,2
575,1150,1150,2019,3,1,18035,22.8,-105.27,30.33801,14.16052,30.33801,14.16052,21.13156,21.13156,2
576,1152,1152,2019,3,1,18045,21.83,-104.58,32.92377,13.13925,32.92377,13.13925,21.42676,21.42676,2
577,1154,1154,2019,3,1,18063,21.94,-104.5,32.87576,12.48621,32.87576,12.48621,21.0426,21.0426,2
578,1156,1156,2019,3,1,18083,21.32,-105.01,31.84482,17.36353,31.84482,17.36353,23.03467,23.03467,2
579,1158,1158,2019,3,1,18084,22.43,-105.17,31.12872,15.7326,31.12872,15.7326,22.15652,22.15652,2
580,1160,1160,2019,3,1,18085,22.03,-104.86,32.87915,16.28702,32.87915,16.28702,23.17654,23.17654,2
581,1162,1162,2019,3,1,19001,25.3,-100.14,30.24103,14.48642,30.24103,14.48642,21.05191,21.05191,1
582,1164,1164,2019,3,1,19002,25.54,-100.52,28.77698,12.23755,28.77698,12.23755,19.06232,19.06232,0
583,1166,1166,2019,3,1,19005,24.1,-99.82,29.56454,12.59421,29.56454,12.59421,19.52972,19.52972,0
584,1168,1168,2019,3,1,19009,25.2,-100.21,29.64294,13.48956,29.64294,13.48956,20.25674,20.25674,0
585,1170,1170,2019,3,1,19014,24.0,-99.58,31.82187,15.31912,31.82187,15.31912,22.03442,22.03442,1
586,1172,1172,2019,3,1,19015,25.51,-100.19,30.41855,14.92484,30.41855,14.92484,21.32199,21.32199,1
587,1174,1174,2019,3,1,19018,25.49,-100.39,29.04153,12.80841,29.04153,12.80841,19.5097,19.5097,0
588,1176,1176,2019,3,1,19027,24.73,-99.91,29.6922,13.29541,29.6922,13.29541,20.13782,20.13782,0
589,1178,1178,2019,3,1,19031,25.55,-100.52,28.81,12.2674,28.81,12.2674,19.0946,19.0946,0
590,1180,1180,2019,3,1,19033,25.35,-100.28,29.59271,13.58167,29.59271,13.58167,20.22794,20.22794,0
591,1182,1182,2019,3,1,19037,24.31,-100.03,28.99411,12.19824,28.99411,12.19824,19.08585,19.08585,0
592,1184,1184,2019,3,1,19038,25.51,-100.36,29.38568,13.28381,29.38568,13.28381,19.92767,19.92767,0
593,1186,1186,2019,3,1,19046,23.42,-100.12,30.01776,12.12473,30.01776,12.12473,19.55023,19.55023,0
594,1188,1188,2019,3,1,19047,24.97,-100.26,28.89456,12.26718,28.89456,12.26718,19.27701,19.27701,0
595,1190,1190,2019,3,1,19050,24.57,-100.24,28.68167,12.19785,28.68167,12.19785,19.05063,19.05063,0
596,1192,1192,2019,3,1,19051,25.26,-100.16,30.05847,14.16815,30.05847,14.16815,20.80432,20.80432,0
597,1194,1194,2019,3,1,19053,25.02,-100.08,29.75125,13.46805,29.75125,13.46805,20.33524,20.33524,0
598,1196,1196,2019,3,1,19054,25.68,-100.72,29.38745,12.58075,29.38745,12.58075,19.56543,19.56543,0
599,1198,1198,2019,3,1,19066,23.98,-99.75,30.17288,13.21906,30.17288,13.21906,20.13409,20.13409,0
600,1200,1200,2019,3,1,19069,25.43,-100.13,30.51624,15.02103,30.51624,15.02103,21.44189,21.44189,1
601,1202,1202,2019,3,1,19087,23.98,-99.78,29.90329,12.87451,29.90329,12.87451,19.82294,19.82294,0
602,1204,1204,2019,3,1,19091,24.59,-100.0,29.35342,12.86676,29.35342,12.86676,19.67654,19.67654,0
603,1206,1206,2019,3,1,19093,24.27,-99.86,29.43347,12.64771,29.43347,12.64771,19.54401,19.54401,0
604,1208,1208,2019,3,1,19102,25.37,-100.16,30.31827,14.67761,30.31827,14.67761,21.17172,21.17172,1
605,1210,1210,2019,3,1,19119,26.27,-100.61,31.5675,15.26154,31.5675,15.26154,21.71658,21.71658,1
606,1212,1212,2019,3,1,19128,24.7,-100.42,27.84549,11.21597,27.84549,11.21597,18.21854,18.21854,0
607,1214,1214,2019,3,1,19129,24.56,-100.77,27.49786,10.92386,27.49786,10.92386,17.92703,17.92703,0
608,1216,1216,2019,3,1,19135,24.37,-100.11,28.95325,12.26474,28.95325,12.26474,19.12875,19.12875,0
609,1218,1218,2019,3,1,19143,23.41,-99.98,30.10681,12.27313,30.10681,12.27313,19.61832,19.61832,0
610,1220,1220,2019,3,1,19144,24.52,-99.98,29.33896,12.83728,29.33896,12.83728,19.64044,19.64044,0
611,1222,1222,2019,3,1,19148,24.89,-100.18,29.27219,12.78497,29.27219,12.78497,19.71741,19.71741,0
612,1224,1224,2019,3,1,19155,24.72,-100.02,29.42477,12.98636,29.42477,12.98636,19.82239,19.82239,0
613,1226,1226,2019,3,1,19185,25.05,-99.94,30.1218,13.96893,30.1218,13.96893,20.79657,20.79657,0
614,1228,1228,2019,3,1,19193,24.7,-99.86,29.86224,13.4776,29.86224,13.4776,20.32138,20.32138,0
615,1230,1230,2019,3,1,20001,17.07,-95.87,31.42441,14.81223,31.42441,14.81223,22.20703,22.20703,1
616,1232,1232,2019,3,1,20002,17.65,-97.15,28.35965,10.37537,28.35965,10.37537,18.41882,18.41882,0
617,1234,1234,2019,3,1,20003,17.97,-97.42,28.41287,9.81369,28.41287,9.81369,17.9425,17.9425,0
618,1236,1236,2019,3,1,20004,17.43,-96.55,28.22449,12.09772,28.22449,12.09772,19.49017,19.49017,0
619,1238,1238,2019,3,1,20006,18.03,-96.67,27.89151,13.0997,27.89151,13.0997,19.7811,19.7811,0
620,1240,1240,2019,3,1,20009,16.64,-95.96,32.67584,15.01675,32.67584,15.01675,22.7442,22.7442,1
621,1242,1242,2019,3,1,20010,16.61,-98.15,32.64517,20.35336,32.64517,20.35336,25.3147,25.3147,1
622,1244,1244,2019,3,1,20011,18.14,-97.02,27.35626,11.10468,27.35626,11.10468,18.37201,18.37201,0
623,1246,1246,2019,3,1,20012,17.31,-95.95,30.00851,15.11829,30.00851,15.11829,21.8826,21.8826,1
624,1248,1248,2019,3,1,20013,16.95,-95.7,32.53278,16.01605,32.53278,16.01605,23.32983,23.32983,1
625,1250,1250,2019,3,1,20016,18.28,-96.72,27.8158,12.76227,27.8158,12.76227,19.46158,19.46158,0
626,1252,1252,2019,3,1,20018,17.25,-98.3,31.72226,14.39807,31.72226,14.39807,21.73108,21.73108,1
627,1254,1254,2019,3,1,20019,17.73,-97.32,28.47272,10.22357,28.47272,10.22357,18.20813,18.20813,0
628,1256,1256,2019,3,1,20020,17.83,-96.87,27.67047,10.85696,27.67047,10.85696,18.4935,18.4935,0
629,1258,1258,2019,3,1,20022,16.96,-96.7,29.92905,11.27008,29.92905,11.27008,19.47003,19.47003,0
630,1260,1260,2019,3,1,20023,17.13,-96.42,29.13977,11.73135,29.13977,11.73135,19.49103,19.49103,0
631,1262,1262,2019,3,1,20024,17.8,-96.97,27.7742,10.67041,27.7742,10.67041,18.42529,18.42529,0
632,1264,1264,2019,3,1,20025,17.8,-96.95,27.76288,10.68121,27.76288,10.68121,18.43149,18.43149,0
633,1266,1266,2019,3,1,20026,16.95,-97.53,30.15463,13.56509,30.15463,13.56509,20.17966,20.17966,0
634,1268,1268,2019,3,1,20029,18.25,-96.82,27.39252,11.80499,27.39252,11.80499,18.75958,18.75958,0
635,1270,1270,2019,3,1,20030,17.37,-95.93,30.05939,15.70544,30.05939,15.70544,22.26477,22.26477,1
636,1272,1272,2019,3,1,20031,17.65,-96.9,28.173,10.41217,28.173,10.41217,18.51202,18.51202,0
637,1274,1274,2019,3,1,20032,16.28,-95.88,32.61432,17.8942,32.61432,17.8942,24.27087,24.27087,1
638,1276,1276,2019,3,1,20036,18.13,-96.83,27.32739,11.53867,27.32739,11.53867,18.63199,18.63199,0
639,1278,1278,2019,3,1,20038,16.57,-97.67,31.51282,17.12378,31.51282,17.12378,22.86383,22.86383,1
640,1280,1280,2019,3,1,20040,17.27,-96.55,28.77927,11.72134,28.77927,11.72134,19.42712,19.42712,0
641,1282,1282,2019,3,1,20041,17.33,-96.48,28.38644,12.39957,28.38644,12.39957,19.67395,19.67395,0
642,1284,1284,2019,3,1,20047,16.23,-97.3,31.40405,19.50967,31.40405,19.50967,24.30334,24.30334,1
643,1286,1286,2019,3,1,20049,17.71,-97.08,28.13055,10.45813,28.13055,10.45813,18.42636,18.42636,0
644,1288,1288,2019,3,1,20051,16.5,-95.34,33.79395,19.32001,33.79395,19.32001,25.60843,25.60843,1
645,1290,1290,2019,3,1,20057,16.85,-95.15,34.17383,19.58801,34.17383,19.58801,26.07953,26.07953,1
646,1292,1292,2019,3,1,20058,16.03,-96.5,30.63998,16.96286,30.63998,16.96286,22.82846,22.82846,1
647,1294,1294,2019,3,1,20060,16.45,-95.33,33.62994,19.60748,33.62994,19.60748,25.6994,25.6994,1
648,1296,1296,2019,3,1,20062,16.4,-95.32,33.37915,19.99921,33.37915,19.99921,25.80988,25.80988,1
649,1298,1298,2019,3,1,20064,17.55,-96.57,28.12088,12.30301,28.12088,12.30301,19.58041,19.58041,0
650,1300,1300,2019,3,1,20065,17.8,-97.47,28.52475,10.02496,28.52475,10.02496,18.07635,18.07635,0
651,1302,1302,2019,3,1,20066,18.0,-97.27,28.1232,10.08591,28.1232,10.08591,18.03214,18.03214,0
652,1304,1304,2019,3,1,20069,17.17,-95.91,30.87601,14.76855,30.87601,14.76855,21.98157,21.98157,1
653,1306,1306,2019,3,1,20073,17.52,-96.93,28.43411,10.24335,28.43411,10.24335,18.54883,18.54883,0
654,1308,1308,2019,3,1,20074,17.65,-97.33,28.5571,10.32553,28.5571,10.32553,18.28955,18.28955,0
655,1310,1310,2019,3,1,20076,17.47,-97.22,28.71088,10.53568,28.71088,10.53568,18.55042,18.55042,0
656,1312,1312,2019,3,1,20077,16.6,-97.67,31.44095,16.92026,31.44095,16.92026,22.71375,22.71375,1
657,1314,1314,2019,3,1,20083,17.42,-97.02,28.77179,10.32709,28.77179,10.32709,18.67303,18.67303,0
658,1316,1316,2019,3,1,20085,16.37,-96.88,30.33066,15.2124,30.33066,15.2124,21.35785,21.35785,1
659,1318,1318,2019,3,1,20089,15.92,-96.43,30.37445,18.44733,30.37445,18.44733,23.56335,23.56335,1
660,1320,1320,2019,3,1,20090,15.75,-96.47,29.87613,22.04401,29.87613,22.04401,25.38199,25.38199,1
661,1322,1322,2019,3,1,20094,17.12,-97.87,31.08215,14.13315,31.08215,14.13315,21.1301,21.1301,1
662,1324,1324,2019,3,1,20097,16.98,-95.78,32.20111,15.51245,32.20111,15.51245,22.90686,22.90686,1
663,1326,1326,2019,3,1,20098,16.01,-97.43,31.71841,22.3519,31.71841,22.3519,26.12683,26.12683,1
664,1328,1328,2019,3,1,20099,16.51,-96.98,30.35056,14.12421,30.35056,14.12421,20.70511,20.70511,1
665,1330,1330,2019,3,1,20102,17.2,-97.52,29.45517,12.10516,29.45517,12.10516,19.25513,19.25513,0
666,1332,1332,2019,3,1,20103,17.57,-97.52,28.69095,10.49139,28.69095,10.49139,18.36734,18.36734,0
667,1334,1334,2019,3,1,20104,17.88,-97.45,28.47314,9.89618,28.47314,9.89618,17.99796,17.99796,0
668,1336,1336,2019,3,1,20105,17.07,-97.68,30.10333,13.12637,30.10333,13.12637,20.00491,20.00491,0
669,1338,1338,2019,3,1,20106,16.08,-96.22,30.95038,16.32117,30.95038,16.32117,22.6496,22.6496,1
670,1340,1340,2019,3,1,20107,17.85,-97.5,28.50827,9.92566,28.50827,9.92566,18.01959,18.01959,0
671,1342,1342,2019,3,1,20111,16.38,-96.33,32.10776,14.55832,32.10776,14.55832,22.20767,22.20767,1
672,1344,1344,2019,3,1,20112,18.15,-96.72,27.67099,12.44699,27.67099,12.44699,19.28296,19.28296,0
673,1346,1346,2019,3,1,20113,17.43,-95.83,30.96545,17.01462,30.96545,17.01462,23.40686,23.40686,1
674,1348,1348,2019,3,1,20114,17.84,-96.37,29.13513,17.29807,29.13513,17.29807,22.72607,22.72607,1
675,1350,1350,2019,3,1,20116,17.75,-97.43,28.53955,10.13257,28.53955,10.13257,18.14111,18.14111,0
676,1352,1352,2019,3,1,20117,16.71,-94.75,33.34106,20.05878,33.34106,20.05878,25.95023,25.95023,1
677,1354,1354,2019,3,1,20120,16.09,-96.47,30.7948,16.60721,30.7948,16.60721,22.70541,22.70541,1
678,1356,1356,2019,3,1,20121,17.5,-97.14,28.6561,10.36774,28.6561,10.36774,18.55157,18.55157,0
679,1358,1358,2019,3,1,20124,17.29,-96.43,28.47559,12.49493,28.47559,12.49493,19.73654,19.73654,0
680,1360,1360,2019,3,1,20126,16.54,-97.5,31.30115,16.44159,31.30115,16.44159,22.36346,22.36346,1
681,1362,1362,2019,3,1,20127,16.9,-94.68,32.93246,19.19739,32.93246,19.19739,25.40692,25.40692,1
682,1364,1364,2019,3,1,20129,17.85,-97.18,28.01453,10.37958,28.01453,10.37958,18.21921,18.21921,0
683,1366,1366,2019,3,1,20130,17.02,-97.8,30.77103,13.99796,30.77103,13.99796,20.81299,20.81299,1
684,1368,1368,2019,3,1,20131,17.65,-97.12,28.32169,10.38419,28.32169,10.38419,18.44019,18.44019,0
685,1370,1370,2019,3,1,20133,17.85,-97.9,31.29282,12.84082,31.29282,12.84082,21.02155,21.02155,1
686,1372,1372,2019,3,1,20135,16.43,-97.22,31.03146,16.43857,31.03146,16.43857,22.29193,22.29193,1
687,1374,1374,2019,3,1,20136,17.71,-96.27,28.5744,16.22842,28.5744,16.22842,21.92584,21.92584,1
688,1376,1376,2019,3,1,20137,17.72,-97.55,28.66061,10.25958,28.66061,10.25958,18.25009,18.25009,0
689,1378,1378,2019,3,1,20141,17.5,-98.15,31.5603,13.18478,31.5603,13.18478,21.16638,21.16638,1
690,1380,1380,2019,3,1,20143,17.69,-97.39,28.56155,10.25293,28.56155,10.25293,18.2218,18.2218,0
691,1382,1382,2019,3,1,20144,17.72,-97.35,28.51221,10.21896,28.51221,10.21896,18.2034,18.2034,0
692,1384,1384,2019,3,1,20145,17.35,-96.25,28.16437,13.29239,28.16437,13.29239,20.07913,20.07913,0
693,1386,1386,2019,3,1,20150,17.23,-97.0,29.31952,10.68042,29.31952,10.68042,19.00818,19.00818,0
694,1388,1388,2019,3,1,20153,16.6,-97.2,30.76816,15.05005,30.76816,15.05005,21.39996,21.39996,1
695,1390,1390,2019,3,1,20154,18.17,-96.95,27.29477,11.30377,27.29477,11.30377,18.46167,18.46167,0
696,1392,1392,2019,3,1,20158,17.73,-96.85,27.94879,10.65198,27.94879,10.65198,18.53174,18.53174,0
697,1394,1394,2019,3,1,20159,17.52,-97.5,28.64523,10.49295,28.64523,10.49295,18.34866,18.34866,0
698,1396,1396,2019,3,1,20160,17.77,-96.7,27.99524,11.66547,27.99524,11.66547,19.10461,19.10461,0
699,1398,1398,2019,3,1,20161,18.0,-96.71,27.72549,12.34711,27.72549,12.34711,19.31207,19.31207,0
700,1400,1400,2019,3,1,20164,17.48,-97.37,28.75369,10.73212,28.75369,10.73212,18.52176,18.52176,0
701,1402,1402,2019,3,1,20166,17.85,-97.45,28.48859,9.94302,28.48859,9.94302,18.02609,18.02609,0
702,1404,1404,2019,3,1,20177,17.35,-96.15,28.35748,13.5387,28.35748,13.5387,20.30212,20.30212,0
703,1406,1406,2019,3,1,20179,17.2,-96.18,28.87756,12.48181,28.87756,12.48181,19.84039,19.84039,0
704,1408,1408,2019,3,1,20181,17.3,-96.47,28.49188,12.33966,28.49188,12.33966,19.66565,19.66565,0
705,1410,1410,2019,3,1,20182,17.86,-97.2,28.05206,10.32773,28.05206,10.32773,18.18781,18.18781,0
706,1412,1412,2019,3,1,20183,17.43,-96.28,27.88443,13.54251,27.88443,13.54251,20.1376,20.1376,0
707,1414,1414,2019,3,1,20184,16.5,-96.11,32.71301,14.54318,32.71301,14.54318,22.49506,22.49506,1
708,1416,1416,2019,3,1,20185,17.33,-95.73,31.77216,17.27133,31.77216,17.27133,23.85886,23.85886,1
709,1418,1418,2019,3,1,20186,16.9,-97.6,30.33453,13.9245,30.33453,13.9245,20.47556,20.47556,1
710,1420,1420,2019,3,1,20191,16.55,-96.37,32.11215,13.62866,32.11215,13.62866,21.69244,21.69244,1
711,1422,1422,2019,3,1,20194,15.87,-96.45,30.26028,19.29987,30.26028,19.29987,23.99426,23.99426,1
712,1424,1424,2019,3,1,20200,16.26,-97.75,31.51843,21.06445,31.51843,21.06445,25.23169,25.23169,1
713,1426,1426,2019,3,1,20207,17.76,-97.85,30.70126,12.2594,30.70126,12.2594,20.37152,20.37152,0
714,1428,1428,2019,3,1,20212,16.88,-97.63,30.43646,14.12906,30.43646,14.12906,20.64429,20.64429,1
715,1430,1430,2019,3,1,20229,17.54,-96.55,28.08707,12.51746,28.08707,12.51746,19.68704,19.68704,0
716,1432,1432,2019,3,1,20231,18.17,-97.0,27.32944,11.20486,27.32944,11.20486,18.41104,18.41104,0
717,1434,1434,2019,3,1,20233,16.67,-96.31,31.60168,13.05182,31.60168,13.05182,21.19168,21.19168,1
718,1436,1436,2019,3,1,20234,18.53,-96.64,28.87402,14.93414,28.87402,14.93414,21.04095,21.04095,1
719,1438,1438,2019,3,1,20236,17.95,-96.85,27.44135,11.15128,27.44135,11.15128,18.52951,18.52951,0
720,1440,1440,2019,3,1,20241,17.02,-96.1,29.74872,12.07413,29.74872,12.07413,19.90729,19.90729,0
721,1442,1442,2019,3,1,20248,18.14,-97.73,29.27548,10.65695,29.27548,10.65695,18.80328,18.80328,0
722,1444,1444,2019,3,1,20256,15.97,-96.07,30.66412,18.39896,30.66412,18.39896,23.67715,23.67715,1
723,1446,1446,2019,3,1,20271,17.4,-96.93,28.82285,10.31018,28.82285,10.31018,18.71744,18.71744,0
724,1448,1448,2019,3,1,20272,18.16,-96.67,27.99124,13.25323,27.99124,13.25323,19.86859,19.86859,0
725,1450,1450,2019,3,1,20273,17.58,-96.5,28.08194,13.33728,28.08194,13.33728,20.13519,20.13519,0
726,1452,1452,2019,3,1,20277,16.48,-95.28,33.67532,19.96521,33.67532,19.96521,25.93506,25.93506,1
727,1454,1454,2019,3,1,20279,17.6,-96.56,28.14896,12.65643,28.14896,12.65643,19.78012,19.78012,0
728,1456,1456,2019,3,1,20280,17.33,-96.56,28.55545,11.81046,28.55545,11.81046,19.42172,19.42172,0
729,1458,1458,2019,3,1,20282,16.86,-95.53,32.99231,16.6825,32.99231,16.6825,23.88239,23.88239,1
730,1460,1460,2019,3,1,20287,17.22,-97.98,31.47339,14.13583,31.47339,14.13583,21.44501,21.44501,1
731,1462,1462,2019,3,1,20289,16.79,-95.37,33.50272,17.87433,33.50272,17.87433,24.76715,24.76715,1
732,1464,1464,2019,3,1,20291,16.93,-94.68,32.94189,19.13718,32.94189,19.13718,25.38895,25.38895,1
733,1466,1466,2019,3,1,20302,17.15,-97.85,30.9256,13.86252,30.9256,13.86252,20.92627,20.92627,1
734,1468,1468,2019,3,1,20305,18.1,-97.63,28.58606,9.84497,28.58606,9.84497,18.01978,18.01978,0
735,1470,1470,2019,3,1,20307,17.23,-97.85,30.79355,13.40051,30.79355,13.40051,20.698,20.698,1
736,1472,1472,2019,3,1,20308,16.14,-96.45,30.96899,16.26495,30.96899,16.26495,22.59726,22.59726,1
737,1474,1474,2019,3,1,20313,17.03,-97.0,29.82108,11.0459,29.82108,11.0459,19.31207,19.31207,0
738,1476,1476,2019,3,1,20314,17.19,-96.17,28.94345,12.45096,28.94345,12.45096,19.84546,19.84546,0
739,1478,1478,2019,3,1,20321,16.01,-95.41,31.24554,22.33087,31.24554,22.33087,26.15582,26.15582,1
740,1480,1480,2019,3,1,20324,15.92,-96.5,30.33774,18.55222,30.33774,18.55222,23.5983,23.5983,1
741,1482,1482,2019,3,1,20325,16.75,-94.75,33.37897,19.9184,33.37897,19.9184,25.91003,25.91003,1
742,1484,1484,2019,3,1,20330,16.7,-95.29,33.82794,19.03253,33.82794,19.03253,25.53915,25.53915,1
743,1486,1486,2019,3,1,20331,16.93,-95.24,33.91095,18.70883,33.91095,18.70883,25.48221,25.48221,1
744,1488,1488,2019,3,1,20332,16.02,-95.67,31.86227,21.0293,31.86227,21.0293,25.69223,25.69223,1
745,1490,1490,2019,3,1,20333,15.82,-96.32,30.19296,20.28738,30.19296,20.28738,24.52835,24.52835,1
746,1492,1492,2019,3,1,20336,16.73,-94.87,33.94931,20.30161,33.94931,20.30161,26.3555,26.3555,1
747,1494,1494,2019,3,1,20342,16.17,-96.5,30.95911,16.21872,30.95911,16.21872,22.53824,22.53824,1
748,1496,1496,2019,3,1,20347,16.6,-94.52,31.9823,19.56085,31.9823,19.56085,25.01645,25.01645,1
749,1498,1498,2019,3,1,20353,16.3,-95.73,33.04086,18.897,33.04086,18.897,25.00583,25.00583,1
750,1500,1500,2019,3,1,20355,18.13,-97.8,30.13214,11.62558,30.13214,11.62558,19.76718,19.76718,0
751,1502,1502,2019,3,1,20360,16.82,-95.4,33.35675,17.50262,33.35675,17.50262,24.50189,24.50189,1
752,1504,1504,2019,3,1,20367,17.14,-96.63,29.43906,11.06943,29.43906,11.06943,19.26562,19.26562,0
753,1506,1506,2019,3,1,20369,16.43,-95.97,32.96878,15.83301,32.96878,15.83301,23.29913,23.29913,1
754,1508,1508,2019,3,1,20371,17.73,-98.3,32.12177,13.68729,32.12177,13.68729,21.83636,21.83636,1
755,1510,1510,2019,3,1,20379,17.38,-97.36,28.92276,11.03775,28.92276,11.03775,18.69724,18.69724,0
756,1512,1512,2019,3,1,20380,17.85,-97.58,28.70074,10.10468,28.70074,10.10468,18.21231,18.21231,0
757,1514,1514,2019,3,1,20382,16.43,-95.37,33.59552,19.33752,33.59552,19.33752,25.52158,25.52158,1
758,1516,1516,2019,3,1,20384,16.92,-97.15,30.04025,12.20959,30.04025,12.20959,19.75763,19.75763,0
759,1518,1518,2019,3,1,20385,17.25,-96.11,28.90256,13.09695,28.90256,13.09695,20.22913,20.22913,0
760,1520,1520,2019,3,1,20386,16.22,-97.27,31.32108,19.38617,31.32108,19.38617,24.21051,24.21051,1
761,1522,1522,2019,3,1,20387,17.16,-95.91,30.90259,14.71219,30.90259,14.71219,21.95633,21.95633,1
762,1524,1524,2019,3,1,20400,16.78,-96.03,31.42462,13.44937,31.42462,13.44937,21.35974,21.35974,1
763,1526,1526,2019,3,1,20500,17.29,-97.37,29.16321,11.47644,29.16321,11.47644,18.93896,18.93896,0
764,1528,1528,2019,3,1,20504,17.09,-96.06,29.79846,12.58633,29.79846,12.58633,20.24121,20.24121,0
